Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Borussia Dortmund,2024-2025,13,Pascal Groß,,Germany,MC|MOC|MD|MDC,82
Borussia Dortmund,2024-2025,8,Felix Nmecha,,Germany,MC|MOC|MDC,79
Borussia Dortmund,2024-2025,19,Julian Brandt,,Germany,MOC|MG|AG|MC|MD,84
Borussia Dortmund,2024-2025,27,Karim Adeyemi,,Germany,AG|AD|BU|MG,82
Borussia Dortmund,2024-2025,43,Jamie Bynoe-Gittens,,England,AG|AD|MG,80
Borussia Dortmund,2024-2025,9,Serhou Guirassy,,Guinea,BU|MOC,85
Borussia Dortmund,2024-2025,17,Maximilian Beier,,Germany,BU|AG|MOC,81
Borussia Dortmund,2024-2025,39,Julien Duranville,,Belgium,AD|AG|MD,76
Borussia Dortmund,2025-2026,1,Gregor Kobel,,Switzerland,G,86
Borussia Dortmund,2025-2026,25,Niklas Süle,,Germany,DC|DD|MDC,81
Borussia Dortmund,2025-2026,4,Nico Schlotterbeck,,Germany,DC|DG|MDC,85
Borussia Dortmund,2025-2026,2,Waldemar Anton,,Germany,DC|DD|MDC,81
Borussia Dortmund,2025-2026,26,Julian Ryerson,,Norway,DD|DG|MD,81
Borussia Dortmund,2025-2026,5,Ramy Bensebaini,,Algeria,DG|DC|MG,81
Borussia Dortmund,2025-2026,23,Emre Can,,Germany,MDC|DC|MC|DD,80
Borussia Dortmund,2025-2026,20,Marcel Sabitzer,,Austria,MOC|MDC|MD|MC,81
Borussia Dortmund,2025-2026,13,Pascal Groß,,Germany,MC|MOC|MD|MDC,81
Borussia Dortmund,2025-2026,8,Felix Nmecha,,Germany,MC|MOC|MDC,81
Borussia Dortmund,2025-2026,19,Julian Brandt,,Germany,MOC|MG|AG|MC|MD,84
Borussia Dortmund,2025-2026,27,Karim Adeyemi,,Germany,AG|AD|BU|MG,82
Borussia Dortmund,2025-2026,9,Serhou Guirassy,,Guinea,BU|MOC,86
Borussia Dortmund,2025-2026,17,Maximilian Beier,,Germany,BU|AG|MOC,82
Borussia Dortmund,2025-2026,10,Carney Chukwuemeka,,England,MOC|MC|MG,79
Borussia Dortmund,2025-2026,39,Julien Duranville,,Belgium,AD|AG|MD,78
Borussia Dortmund,2025-2026,7,Daniel Svensson,,Sweden,DG|MG,78
