Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Lille,2018-2019,28,Reinildo Isnard Mandava,,Mozambique,DG|DC|MG,69
Lille,2018-2019,24,Boubakary Soumare,,France,MC|MDG|MDC|MG,69
Lille,2019-2020,16,Mike Maignan,,France,G,82
Lille,2019-2020,21,Benjamin Andre,,France,MC|MDC|MDG|MD|MDD,80
Lille,2019-2020,6,Jose Fonte,,Portugal,DC|DD,79
Lille,2019-2020,20,Nicolas Gaitan,,Argentine,MOC|AG|MG|AD,79
Lille,2019-2020,10,Jonathan Ikone,,France,MD|MOC|AD|AG|MG,79
Lille,2019-2020,14,Jonathan Bamba,,France,MG|AG|AD|MD,78
Lille,2019-2020,18,Renato Sanches,,Portugal,MC|MDC|MOC,78
Lille,2019-2020,7,Victor Osimhen,,Nigeria,BU|AD,78
Lille,2019-2020,4,Gabriel Magalhaes,,Bresil,DC,78
Lille,2019-2020,9,Loic Remy,,France,BU|AD|AG,77
Lille,2019-2020,5,Adama Soumaoro,,France,DC|DD,77
Lille,2019-2020,12,Yusuf Yazici,,Turquie,BU|MOC|MG|MD|AG,77
Lille,2019-2020,17,Zeki Celik,,Turquie,DD|MD,76
Lille,2019-2020,11,Luiz Araujo,,Bresil,MG|MD|AD|AG,76
Lille,2019-2020,8,Xeka,Xeka,Portugal,MDC|MC,76
Lille,2019-2020,24,Boubakary Soumare,,France,MC|MDG|MDC|MG,75
Lille,2019-2020,20,Thiago Maia,,Bresil,MDC|MC,74
Lille,2019-2020,26,Jeremy Pied,,France,DD,73
Lille,2019-2020,28,Reinildo Isnard Mandava,,Mozambique,DG|DC|MG,73
Lille,2019-2020,29,Domagoj Bradaric,,Croatie,DG,73
Lille,2019-2020,25,Yassine Benzia,,Algerie,MOC|BU|AG|AD|MG,72
Lille,2019-2020,22,Timothy Weah,,Etats-Unis,MD|BU|AD|AG|DD,69
Lille,2019-2020,30,Lucas Chevalier,,France,G,61
Lille,2020-2021,16,Mike Maignan,,France,G,83
Lille,2020-2021,17,Burak Yilmaz,,Turquie,BU|AG,80
Lille,2020-2021,6,Jose Fonte,,Portugal,DC|DD,80
Lille,2020-2021,21,Benjamin Andre,,France,MC|MDC|MDG|MD|MDD,80
Lille,2020-2021,7,Jonathan Bamba,,France,MG|AG|AD|MD,80
Lille,2020-2021,2,Zeki Celik,,Turquie,DD|MD,79
Lille,2020-2021,18,Renato Sanches,,Portugal,MC|MDC|MOC,79
Lille,2020-2021,7,Victor Osimhen,,Nigeria,BU|AD,79
Lille,2020-2021,4,Gabriel Magalhaes,,Bresil,DC,79
Lille,2020-2021,10,Jonathan Ikone,,France,MD|MOC|AD|AG|MG,79
Lille,2020-2021,12,Yusuf Yazici,,Turquie,BU|MOC|MG|MD|AG,78
Lille,2020-2021,24,Boubakary Soumare,,France,MC|MDG|MDC|MG,78
Lille,2020-2021,28,Reinildo Isnard Mandava,,Mozambique,DG|DC|MG,77
Lille,2020-2021,8,Xeka,Xeka,Portugal,MDC|MC,77
Lille,2020-2021,9,Jonathan David,,Canada,BU|MOC,77
Lille,2020-2021,5,Sven Botman,,Pays-Bas,DC,77
Lille,2020-2021,25,Adama Soumaoro,,France,DC|DD,76
Lille,2020-2021,11,Luiz Araujo,,Bresil,MG|MD|AD|AG,76
Lille,2020-2021,1,Orestis Karnezis,,Grece,G,75
Lille,2020-2021,29,Domagoj Bradaric,,Croatie,DG,74
Lille,2020-2021,26,Jeremy Pied,,France,DD,73
Lille,2020-2021,22,Timothy Weah,,Etats-Unis,MD|BU|AD|AG|DD,73
Lille,2020-2021,3,Tiago Djalo,,Portugal,DC,72
Lille,2020-2021,19,Isaac Lihadji,,France,MD,67
Lille,2020-2021,30,Lucas Chevalier,,France,G,62
Lille,2021-2022,6,Jose Fonte,,Portugal,DC|DD,80
Lille,2021-2022,21,Benjamin Andre,,France,MC|MDC|MDG|MD|MDD,80
Lille,2021-2022,10,Renato Sanches,,Portugal,MC|MDC|MOC,80
Lille,2021-2022,9,Jonathan David,,Canada,BU|MOC,79
Lille,2021-2022,4,Sven Botman,,Pays-Bas,DC,79
Lille,2021-2022,17,Burak Yilmaz,,Turquie,BU|AG,78
Lille,2021-2022,2,Zeki Celik,,Turquie,DD|MD,77
Lille,2021-2022,7,Jonathan Bamba,,France,MG|AG|AD|MD,77
Lille,2021-2022,5,Gabriel Gudmundsson,,Suede,DG|MG,74
Lille,2021-2022,30,Leonardo Cesar Jardim,,Bresil,G,73
Lille,2021-2022,8,Xeka,Xeka,Portugal,MDC|MC,76
Lille,2021-2022,11,Hatem Ben Arfa,,France,BU|MD|MOC|AD|AG,75
Lille,2021-2022,3,Tiago Djalo,,Portugal,DC,75
Lille,2021-2022,22,Timothy Weah,,Etats-Unis,MD|BU|AD|AG|DD,74
Lille,2021-2022,1,Ivo Grbic,,Croatie,G,74
Lille,2021-2022,20,Angel Gomes,,Angleterre,MOC|MG|MC,73
Lille,2021-2022,29,Domagoj Bradaric,,Croatie,DG,73
Lille,2021-2022,24,Amadou Onana,,Belgique,MDC,73
Lille,2021-2022,26,Jeremy Pied,,France,DD,70
Lille,2021-2022,19,Isaac Lihadji,,France,MD,69
Lille,2021-2022,10,Jonathan Ikone,,France,MD|MOC|AD|AG|MG,78
Lille,2021-2022,28,Reinildo Isnard Mandava,,Mozambique,DG|DC|MG,77
Lille,2021-2022,12,Yusuf Yazici,,Turquie,BU|MOC|MG|MD|AG,76
Lille,2016-2017,8,Xeka,Xeka,Portugal,MDC|MC,69
Lille,2016-2017,3,Youssouf Kone,,Mali,DG,60
Lille,2016-2017,28,Martin Terrier,,France,AG,60
Lille,2016-2017,35,Hamza Mendyl,,Maroc,DG,60
Lille,2017-2018,27,Hamza Mendyl,,Maroc,DG,66
Lille,2019-2020,1,Leonardo Cesar Jardim,,Bresil,G,72
Lille,2019-2020,2,Tiago Djalo,,Portugal,DC,69
Lille,2019-2020,31,Fares Bahlouli,,France,MOC,68
Lille,2019-2020,34,Jean Onana,,Cameroun,MDC,65
Lille,2020-2021,1,Leonardo Cesar Jardim,,Bresil,G,72
Lille,2020-2021,31,Kouadio-Yves Dabila,,Cote d'Ivoire,DC,67
Lille,2022-2023,9,Jonathan David,,Canada,BU|MOC,81
Lille,2022-2023,6,Jose Fonte,,Portugal,DC|DD,80
Lille,2022-2023,21,Benjamin Andre,,France,MC|MDC|MDG|MD|MDD,79
Lille,2022-2023,31,Ismaily,Ismaily,Bresil,DG|MG,79
Lille,2022-2023,10,Remy Cabella,,France,MOC|MG|AG|AD|MD,78
Lille,2022-2023,30,Lucas Chevalier,,France,G,77
Lille,2022-2023,28,Andre Gomes,,Portugal,MDG|MC|MDC,76
Lille,2022-2023,7,Jonathan Bamba,,France,MG|AG|AD|MD,76
Lille,2022-2023,18,Bafode Diakite,,France,DC|DD,75
Lille,2022-2023,23,Edon Zhegrova,,Kosovo,MD|AG|AD|MG,74
Lille,2022-2023,4,Alexsandro,Alexsandro,Bresil,DC|DG,72
Lille,2022-2023,20,Angel Gomes,,Angleterre,MOC|MG|MC,76
Lille,2022-2023,22,Timothy Weah,,Etats-Unis,MD|BU|AD|AG|DD,75
Lille,2022-2023,27,Mohamed Bayo,,Guinee,BU,75
Lille,2022-2023,3,Tiago Djalo,,Portugal,DC,75
Lille,2022-2023,25,Benoit Costil,,France,G,74
Lille,2022-2023,11,Adam Ounas,,Algerie,MD|AD|AG|MOC,74
Lille,2022-2023,5,Gabriel Gudmundsson,,Suede,DG|MG,74
Lille,2022-2023,8,Jonas Martin,,France,MDC,73
Lille,2022-2023,15,Leny Yoro,,France,DC,69
Lille,2022-2023,16,Adam Jakubech,,Slovaquie,G,68
Lille,2022-2023,26,Alan Virginius,,France,MD,67
Lille,2022-2023,35,Carlos Baleba,,Cameroun,MC,65
Lille,2022-2023,13,Akim Zedadka,,Algerie,DD|MD,74
Lille,2022-2023,11,Yusuf Yazici,,Turquie,BU|MOC|MG|MD|AG,74
Lille,2022-2023,19,Isaac Lihadji,,France,MD,67
Lille,2023-2024,9,Jonathan David,,Canada,BU|MOC,80
Lille,2023-2024,21,Benjamin Andre,,France,MC|MDC|MDG|MD|MDD,79
Lille,2023-2024,30,Lucas Chevalier,,France,G,79
Lille,2023-2024,31,Ismaily,Ismaily,Bresil,DG|MG,78
Lille,2023-2024,6,Nabil Bentaleb,,Algerie,MDD|MDC|MC|MOC,78
Lille,2023-2024,23,Edon Zhegrova,,Kosovo,MD|AG|AD|MG,78
Lille,2023-2024,15,Leny Yoro,,France,DC,77
Lille,2023-2024,8,Angel Gomes,,Angleterre,MOC|MG|MC,76
Lille,2023-2024,4,Alexsandro,Alexsandro,Bresil,DC|DG,76
Lille,2023-2024,22,Tiago Santos,,Portugal,DD|MD,75
Lille,2023-2024,7,Hakon Arnar Haraldsson,,Islande,MOC|MG|MD,73
Lille,2023-2024,10,Remy Cabella,,France,MOC|MG|AG|AD|MD,76
Lille,2023-2024,18,Bafode Diakite,,France,DC|DD,76
Lille,2023-2024,12,Yusuf Yazici,,Turquie,BU|MOC|MG|MD|AG,75
Lille,2023-2024,5,Gabriel Gudmundsson,,Suede,DG|MG,74
Lille,2023-2024,17,Ivan Cavaleiro,,Portugal,MG,73
Lille,2023-2024,1,Vito Mannone,,Italie,G,72
Lille,2023-2024,20,Ignacio Miramon,,Argentine,MDC,70
Lille,2023-2024,19,Tiago Morais,,Portugal,MG,69
Lille,2023-2024,16,Adam Jakubech,,Slovaquie,G,68
Lille,2023-2024,14,Samuel Umtiti,,France,DC,77
Lille,2023-2024,11,Adam Ounas,,Algerie,MD|AD|AG|MOC,73
Lille,2024-2025,9,Jonathan David,,Canada,BU|MOC,82
Lille,2024-2025,30,Lucas Chevalier,,France,G,82
Lille,2024-2025,21,Benjamin Andre,,France,MC|MDC|MDG|MD|MDD,80
Lille,2024-2025,18,Bafode Diakite,,France,DC|DD,78
Lille,2024-2025,4,Alexsandro,Alexsandro,Bresil,DC|DG,78
Lille,2024-2025,5,Gabriel Gudmundsson,,Suede,DG|MG,77
Lille,2024-2025,7,Hakon Arnar Haraldsson,,Islande,MOC|MG|MD,77
Lille,2024-2025,12,Thomas Meunier,,Belgique,DD|MD|DC,76
Lille,2024-2025,24,Chuba Akpom,,Angleterre,AG|BU|AD|MOC,76
Lille,2024-2025,26,Andre Gomes,,Portugal,MDG|MC|MDC,75
Lille,2024-2025,19,Matias Fernandez-Pardo,,Espagne,BU|MG|AG|AD,74
Lille,2024-2025,31,Ismaily,Ismaily,Bresil,DG|MG,77
Lille,2024-2025,6,Nabil Bentaleb,,Algerie,MDD|MDC|MC|MOC,77
Lille,2024-2025,8,Angel Gomes,,Angleterre,MOC|MG|MC,76
Lille,2024-2025,11,Osame Sahraoui,,Maroc,MG|AG|AD|MOC,76
Lille,2024-2025,10,Remy Cabella,,France,MOC|MG|AG|AD|MD,75
Lille,2024-2025,2,Aissa Mandi,,Algerie,DC,75
Lille,2024-2025,20,Mitchel Bakker,,Pays-Bas,DG|MG,75
Lille,2024-2025,17,Ngal'ayel Mukau,,RD Congo,MD|MDC,73
Lille,2024-2025,32,Ayyoub Bouaddi,,France,MDG|MC,73
Lille,2024-2025,1,Vito Mannone,,Italie,G,72
Lille,2024-2025,23,Edon Zhegrova,,Kosovo,MD|AG|AD|MG,80
Lille,2024-2025,22,Tiago Santos,,Portugal,DD|MD,77
Lille,2024-2025,14,Samuel Umtiti,,France,DC,74
Lille,2024-2025,29,Ethan Mbappe,,France,MD|MC,68
Lille,2025-2026,21,Benjamin Andre,,France,MC|MDC|MDG|MD|MDD,80
Lille,2025-2026,1,Berke Ozer,,Turquie,G,78
Lille,2025-2026,10,Hakon Arnar Haraldsson,,Islande,MOC|MG|MD,78
Lille,2025-2026,32,Ayyoub Bouaddi,,Maroc,MDG|MC,78
Lille,2025-2026,23,Aissa Mandi,,Algerie,DC,77
Lille,2025-2026,12,Thomas Meunier,,Belgique,DD|MD|DC,77
Lille,2025-2026,15,Romain Perraud,,France,DG|MG,76
Lille,2025-2026,7,Matias Fernandez-Pardo,,Belgique,BU|MG|AG|AD,76
Lille,2025-2026,27,Felix Correia,,Portugal,MG|AG|AD,75
Lille,2025-2026,3,Nathan Ngoy,,Belgique,DC,75
Lille,2025-2026,17,Ngal'ayel Mukau,,RD Congo,MD|MDC,74
Lille,2025-2026,4,Alexsandro,Alexsandro,Bresil,DC|DG,79
Lille,2025-2026,9,Olivier Giroud,,France,BU,78
Lille,2025-2026,6,Nabil Bentaleb,,Algerie,MDD|MDC|MC|MOC,77
Lille,2025-2026,28,Gaetan Perrin,,France,MD|MOC|MG|AG,77
Lille,2025-2026,18,Chancel Mbemba,,RD Congo,DC|DD|MDC,75
Lille,2025-2026,22,Tiago Santos,,Portugal,DD|MD,75
Lille,2025-2026,16,Arnaud Bodart,,Belgique,G,73
Lille,2025-2026,24,Calvin Verdonk,,Indonesie,DG,72
Lille,2025-2026,8,Ethan Mbappe,,France,MD|MC,72
Lille,2025-2026,14,Marius Broholm,,Norvege,MD,69
Lille,2025-2026,11,Osame Sahraoui,,Maroc,MG|AG|AD|MOC,76
Lille,2025-2026,29,Hamza Igamane,,Maroc,BU,75
