Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Bayern Munich,2021-2022,8,Leon Goretzka,,Germany,MC|MOC|MDC,87
Bayern Munich,2021-2022,24,Corentin Tolisso,,France,MC|MDC|MOC,81
Bayern Munich,2021-2022,18,Marcel Sabitzer,,Austria,MOC|MDC|MD|MC,82
Bayern Munich,2021-2022,42,Jamal Musiala,,Germany,MOC|MC|AG|MG,79
Bayern Munich,2021-2022,10,Leroy Sané,,Germany,AG|AD|MG|MD,86
Bayern Munich,2021-2022,7,Serge Gnabry,,Germany,AD|AG|MD|MG|BU,85
Bayern Munich,2021-2022,11,Kingsley Coman,,France,AG|AD|MG|MD,86
Bayern Munich,2021-2022,25,Thomas Müller,,Germany,MOC|AD|BU|MD,87
Bayern Munich,2021-2022,9,Robert Lewandowski,,Poland,BU|MOC,92
Bayern Munich,2021-2022,13,Eric Maxim Choupo-Moting,,Cameroon,BU|AG|MOC,78
Bayern Munich,2022-2023,1,Manuel Neuer,,Germany,G,89
Bayern Munich,2022-2023,27,Yann Sommer,,Switzerland,G,85
Bayern Munich,2022-2023,2,Dayot Upamecano,,France,DC|DD|MDC,83
Bayern Munich,2022-2023,4,Matthijs de Ligt,,Netherlands,DC|DD|MDC,86
Bayern Munich,2022-2023,5,Benjamin Pavard,,France,DD|DC|MD,84
Bayern Munich,2022-2023,21,Lucas Hernández,,France,DC|DG|MDC,84
Bayern Munich,2022-2023,19,Alphonso Davies,,Canada,DG|MG|AG,84
Bayern Munich,2022-2023,40,Noussair Mazraoui,,Morocco,DD|MD|DG|DC,80
Bayern Munich,2022-2023,44,Josip Stanišić,,Croatia,DD|DC|DG,77
Bayern Munich,2022-2023,22,João Cancelo,,Portugal,DD|DG|MD|MG,86
Bayern Munich,2022-2023,6,Joshua Kimmich,,Germany,MDC|DD|MC|DC,89
Bayern Munich,2022-2023,8,Leon Goretzka,,Germany,MC|MOC|MDC,86
Bayern Munich,2022-2023,18,Marcel Sabitzer,,Austria,MOC|MDC|MD|MC,81
Bayern Munich,2022-2023,38,Ryan Gravenberch,,Netherlands,MC|MDC|MOC,79
Bayern Munich,2022-2023,42,Jamal Musiala,,Germany,MOC|MC|AG|MG,84
Bayern Munich,2022-2023,10,Leroy Sané,,Germany,AG|AD|MG|MD,86
Bayern Munich,2022-2023,7,Serge Gnabry,,Germany,AD|AG|MD|MG|BU,85
Bayern Munich,2022-2023,11,Kingsley Coman,,France,AG|AD|MG|MD,86
Bayern Munich,2022-2023,25,Thomas Müller,,Germany,MOC|AD|BU|MD,85
Bayern Munich,2022-2023,17,Sadio Mané,,Senegal,AG|BU|MG|MD,87
Bayern Munich,2022-2023,13,Eric Maxim Choupo-Moting,,Cameroon,BU|AG|MOC,79
Bayern Munich,2023-2024,1,Manuel Neuer,,Germany,G,88
Bayern Munich,2023-2024,26,Sven Ulreich,,Germany,G,78
Bayern Munich,2023-2024,2,Dayot Upamecano,,France,DC|DD|MDC,84
Bayern Munich,2023-2024,4,Matthijs de Ligt,,Netherlands,DC|DD|MDC,85
Bayern Munich,2023-2024,3,Kim Min-jae,,South Korea,DC|DD,86
Bayern Munich,2023-2024,15,Eric Dier,,England,DC|MDC|DD,80
Bayern Munich,2023-2024,19,Alphonso Davies,,Canada,DG|MG|AG,84
Bayern Munich,2023-2024,40,Noussair Mazraoui,,Morocco,DD|MD|DG|DC,81
Bayern Munich,2023-2024,44,Josip Stanišić,,Croatia,DD|DC|DG,78
Bayern Munich,2023-2024,6,Joshua Kimmich,,Germany,MDC|DD|MC|DC,88
Bayern Munich,2023-2024,8,Leon Goretzka,,Germany,MC|MOC|MDC,85
Bayern Munich,2023-2024,27,Konrad Laimer,,Austria,MDC|MC|DD|MD,82
Bayern Munich,2023-2024,45,Aleksandar Pavlović,,Germany,MDC|MC,75
Bayern Munich,2023-2024,42,Jamal Musiala,,Germany,MOC|MC|AG|MG,86
Bayern Munich,2023-2024,10,Leroy Sané,,Germany,AG|AD|MG|MD,87
Bayern Munich,2023-2024,7,Serge Gnabry,,Germany,AD|AG|MD|MG|BU,84
Bayern Munich,2023-2024,11,Kingsley Coman,,France,AG|AD|MG|MD,85
Bayern Munich,2023-2024,25,Thomas Müller,,Germany,MOC|AD|BU|MD,84
Bayern Munich,2023-2024,9,Harry Kane,,England,BU|MOC|AD,90
Bayern Munich,2023-2024,39,Mathys Tel,,France,BU|AG|AD,78
Bayern Munich,2024-2025,1,Manuel Neuer,,Germany,G,87
Bayern Munich,2024-2025,26,Jonas Urbig,,Germany,G,76
Bayern Munich,2024-2025,2,Dayot Upamecano,,France,DC|DD|MDC,85
Bayern Munich,2024-2025,3,Kim Min-jae,,South Korea,DC|DD,85
Bayern Munich,2024-2025,15,Eric Dier,,England,DC|MDC|DD,80
Bayern Munich,2024-2025,19,Alphonso Davies,,Canada,DG|MG|AG,84
Bayern Munich,2024-2025,22,Raphaël Guerreiro,,Portugal,DG|MG|MC|AG,82
Bayern Munich,2024-2025,27,Konrad Laimer,,Austria,MDC|MC|DD|MD,83
Bayern Munich,2024-2025,44,Josip Stanišić,,Croatia,DD|DC|DG,79
Bayern Munich,2024-2025,6,Joshua Kimmich,,Germany,MDC|DD|MC|DC,88
Bayern Munich,2024-2025,8,Leon Goretzka,,Germany,MC|MOC|MDC,84
Bayern Munich,2024-2025,45,Aleksandar Pavlović,,Germany,MDC|MC,79
Bayern Munich,2024-2025,16,João Palhinha,,Portugal,MDC|MC|DC,84
Bayern Munich,2024-2025,42,Jamal Musiala,,Germany,MOC|MC|AG|MG,87
Bayern Munich,2024-2025,17,Michael Olise,,France,AD|MD|MOC|AG,85
Bayern Munich,2024-2025,10,Leroy Sané,,Germany,AG|AD|MG|MD,85
Bayern Munich,2024-2025,7,Serge Gnabry,,Germany,AD|AG|MD|MG|BU,83
Bayern Munich,2024-2025,11,Kingsley Coman,,France,AG|AD|MG|MD,84
Bayern Munich,2024-2025,25,Thomas Müller,,Germany,MOC|AD|BU|MD,82
Bayern Munich,2024-2025,9,Harry Kane,,England,BU|MOC|AD,90
Bayern Munich,2024-2025,39,Mathys Tel,,France,BU|AG|AD,78
Bayern Munich,2025-2026,1,Manuel Neuer,,Germany,G,86
Bayern Munich,2025-2026,26,Jonas Urbig,,Germany,G,78
Bayern Munich,2025-2026,2,Dayot Upamecano,,France,DC|DD|MDC,86
Bayern Munich,2025-2026,3,Kim Min-jae,,South Korea,DC|DD,84
Bayern Munich,2025-2026,4,Jonathan Tah,,Germany,DC|DD|MDC,85
Bayern Munich,2025-2026,19,Alphonso Davies,,Canada,DG|MG|AG,84
Bayern Munich,2025-2026,22,Raphaël Guerreiro,,Portugal,DG|MG|MC|AG,81
Bayern Munich,2025-2026,44,Josip Stanišić,,Croatia,DD|DC|DG,80
Bayern Munich,2025-2026,27,Konrad Laimer,,Austria,MDC|MC|DD|MD,84
Bayern Munich,2025-2026,6,Joshua Kimmich,,Germany,MDC|DD|MC|DC,88
Bayern Munich,2025-2026,8,Leon Goretzka,,Germany,MC|MOC|MDC,84
Bayern Munich,2025-2026,45,Aleksandar Pavlović,,Germany,MDC|MC,82
Bayern Munich,2025-2026,42,Jamal Musiala,,Germany,MOC|MC|AG|MG,88
Bayern Munich,2025-2026,17,Michael Olise,,France,AD|MD|MOC|AG,87
Bayern Munich,2025-2026,14,Luis Díaz,,Colombia,AG|AD|BU|MG,86
Bayern Munich,2025-2026,7,Serge Gnabry,,Germany,AD|AG|MD|MG|BU,83
Bayern Munich,2025-2026,10,Leroy Sané,,Germany,AG|AD|MG|MD,84
Bayern Munich,2025-2026,9,Harry Kane,,England,BU|MOC|AD,90
Bayern Munich,2025-2026,21,Nicolas Jackson,,Senegal,BU|AG|AD,80
Bayern Munich,2025-2026,39,Lennart Karl,,Germany,AD|MOC|MD,76
