Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Aston Villa,2019-2020,30,Kortney Hause,,England,DC|DG,70
Aston Villa,2019-2020,40,Tyrone Mings,,England,DC,75
Aston Villa,2019-2020,4,Danny Drinkwater,,England,MDC|MC,55
Aston Villa,2019-2020,6,Douglas Luiz,,Brazil,MC|MDC,74
Aston Villa,2019-2020,7,John McGinn,,Scotland,MC|MOC,77
Aston Villa,2019-2020,8,Henri Lansbury,,England,MC,70
Aston Villa,2019-2020,10,Jack Grealish,,England,MOC|AG,80
Aston Villa,2019-2020,11,Marvelous Nakamba,,Zimbabwe,MDC|MC,75
Aston Villa,2019-2020,14,Conor Hourihane,,Republic of Ireland,MC|MG,74
Aston Villa,2019-2020,17,Trézéguet,,Egypt,AG|MG,76
Aston Villa,2019-2020,21,Anwar El Ghazi,,Netherlands,AG|AD,75
Aston Villa,2019-2020,23,Jota,,Spain,MOC|AG,55
Aston Villa,2019-2020,9,Wesley,,Brazil,BU,77
Aston Villa,2019-2020,19,Borja Baston,,Spain,BU,42
Aston Villa,2019-2020,20,Mbwana Samatta,,Tanzania,BU,50
Aston Villa,2019-2020,39,Keinan Davis,,England,BU,66
Aston Villa,2020-2021,1,Tom Heaton,,England,G,76
Aston Villa,2020-2021,26,Emiliano Martínez,,Argentina,G,83
Aston Villa,2020-2021,12,Jed Steer,,England,G,72
Aston Villa,2020-2021,28,Lovre Kalinić,,Croatia,G,73
Aston Villa,2020-2021,2,Matty Cash,,England,DD|MD,77
Aston Villa,2020-2021,3,Neil Taylor,,Wales,DG,69
Aston Villa,2020-2021,4,Ezri Konsa,,England,DC|DD,77
Aston Villa,2020-2021,5,Tyrone Mings,,England,DC,78
Aston Villa,2020-2021,18,Matt Targett,,England,DG|MG,77
Aston Villa,2020-2021,22,Björn Engels,,Belgium,DC,73
Aston Villa,2020-2021,24,Frédéric Guilbert,,France,DD|MD,75
Aston Villa,2020-2021,27,Ahmed Elmohamady,,Egypt,DD,70
Aston Villa,2020-2021,30,Kortney Hause,,England,DC|DG,74
Aston Villa,2020-2021,6,Douglas Luiz,,Brazil,MC|MDC,76
Aston Villa,2020-2021,7,John McGinn,,Scotland,MC|MOC,78
Aston Villa,2020-2021,14,Conor Hourihane,,Republic of Ireland,MC|MG,75
Aston Villa,2020-2021,17,Trézéguet,,Egypt,AG|MG,75
Aston Villa,2020-2021,19,Marvelous Nakamba,,Zimbabwe,MDC|MC,75
Aston Villa,2020-2021,20,Ross Barkley,,England,MOC|MC,78
Aston Villa,2020-2021,21,Anwar El Ghazi,,Netherlands,AG|AD,74
Aston Villa,2020-2021,25,Morgan Sanson,,France,MC,77
Aston Villa,2020-2021,9,Wesley,,Brazil,BU,76
Aston Villa,2020-2021,10,Jack Grealish,,England,MOC|AG,83
Aston Villa,2020-2021,11,Ollie Watkins,,England,BU|AG,78
Aston Villa,2020-2021,15,Bertrand Traoré,,Burkina Faso,AD|MD,77
Aston Villa,2020-2021,39,Keinan Davis,,England,BU,68
Aston Villa,2021-2022,1,Emiliano Martínez,,Argentina,G,84
Aston Villa,2021-2022,12,Jed Steer,,England,G,72
Aston Villa,2021-2022,25,Robin Olsen,,Sweden,G,75
Aston Villa,2021-2022,38,Viljami Sinisalo,,Finland,G,55
Aston Villa,2021-2022,2,Matty Cash,,Poland,DD|MD,79
Aston Villa,2021-2022,3,Matt Targett,,England,DG|MG,77
Aston Villa,2021-2022,4,Ezri Konsa,,England,DC|DD,79
Aston Villa,2021-2022,5,Tyrone Mings,,England,DC,78
Aston Villa,2021-2022,16,Calum Chambers,,England,DC|DD,75
Aston Villa,2021-2022,18,Ashley Young,,England,DD|DG|MD|AG|MG,68
Aston Villa,2021-2022,24,Frédéric Guilbert,,France,DD|MD,45
Aston Villa,2021-2022,27,Lucas Digne,,France,DG,83
Aston Villa,2021-2022,30,Kortney Hause,,England,DC|DG,75
Aston Villa,2021-2022,6,Douglas Luiz,,Brazil,MC|MDC,77
Aston Villa,2021-2022,7,John McGinn,,Scotland,MC|MOC,79
Aston Villa,2021-2022,8,Morgan Sanson,,France,MC,76
Aston Villa,2021-2022,10,Emiliano Buendía,,Argentina,MOC|AD,79
Aston Villa,2021-2022,14,Conor Hourihane,,Republic of Ireland,MC|MG,48
Aston Villa,2021-2022,19,Marvelous Nakamba,,Zimbabwe,MDC|MC,75
Aston Villa,2021-2022,23,Philippe Coutinho,,Brazil,MOC|MG,82
Aston Villa,2021-2022,33,Carney Chukwuemeka,,England,MC,45
Aston Villa,2021-2022,41,Jacob Ramsey,,England,MC|MOC,74
Aston Villa,2021-2022,47,Tim Iroegbunam,,England,MDC,61
Aston Villa,2021-2022,11,Ollie Watkins,,England,BU|AG,78
Aston Villa,2021-2022,15,Bertrand Traoré,,Burkina Faso,AD|MD,77
Aston Villa,2021-2022,20,Danny Ings,,England,BU,74
Aston Villa,2021-2022,31,Leon Bailey,,Jamaica,AD|AG,81
Aston Villa,2022-2023,1,Emiliano Martínez,,Argentina,G,85
Aston Villa,2022-2023,12,Jed Steer,,England,G,71
Aston Villa,2022-2023,25,Robin Olsen,,Sweden,G,75
Aston Villa,2022-2023,38,Viljami Sinisalo,,Finland,G,58
Aston Villa,2022-2023,2,Matty Cash,,Poland,DD|MD,79
Aston Villa,2022-2023,3,Diego Carlos,,Brazil,DC,82
Aston Villa,2022-2023,4,Ezri Konsa,,England,DC|DD,79
Aston Villa,2022-2023,5,Tyrone Mings,,England,DC,79
Aston Villa,2022-2023,15,Álex Moreno,,Spain,DG,80
Aston Villa,2022-2023,16,Calum Chambers,,England,DC|DD,74
Aston Villa,2022-2023,18,Ashley Young,,England,DD|DG|MD|AG|MG,76
Aston Villa,2022-2023,27,Lucas Digne,,France,DG,80
Aston Villa,2022-2023,29,Kaine Kesler-Hayden,,England,DD,65
Aston Villa,2022-2023,50,Sil Swinkels,,Netherlands,DC,56
Aston Villa,2022-2023,6,Douglas Luiz,,Brazil,MC|MDC,78
Aston Villa,2022-2023,7,John McGinn,,Scotland,MC|MOC,78
Aston Villa,2022-2023,8,Morgan Sanson,,France,MC,76
Aston Villa,2022-2023,10,Emiliano Buendía,,Argentina,MOC|AD,80
Aston Villa,2022-2023,23,Philippe Coutinho,,Brazil,MOC|MG,80
Aston Villa,2022-2023,32,Leander Dendoncker,,Belgium,MDC|DC,65
Aston Villa,2022-2023,41,Jacob Ramsey,,England,MC|MOC,76
Aston Villa,2022-2023,44,Boubacar Kamara,,France,MDC|MC,80
Aston Villa,2022-2023,47,Tim Iroegbunam,,England,MDC,67
Aston Villa,2022-2023,9,Bertrand Traoré,,Burkina Faso,AD|MD,76
Aston Villa,2022-2023,11,Ollie Watkins,,England,BU|AG,78
Aston Villa,2022-2023,22,Jhon Durán,,Colombia,BU,65
Aston Villa,2022-2023,31,Leon Bailey,,Jamaica,AD|AG,80
Aston Villa,2023-2024,1,Emiliano Martínez,,Argentina,G,86
Aston Villa,2023-2024,18,Joe Gauci,,Australia,G,40
Aston Villa,2023-2024,25,Robin Olsen,,Sweden,G,75
Aston Villa,2023-2024,2,Matty Cash,,Poland,DD|MD,79
Aston Villa,2023-2024,3,Diego Carlos,,Brazil,DC,81
Aston Villa,2023-2024,4,Ezri Konsa,,England,DC|DD,80
Aston Villa,2023-2024,5,Tyrone Mings,,England,DC,79
Aston Villa,2023-2024,12,Lucas Digne,,France,DG,79
Aston Villa,2023-2024,14,Pau Torres,,Spain,DC,82
Aston Villa,2023-2024,15,Álex Moreno,,Spain,DG,80
Aston Villa,2023-2024,16,Calum Chambers,,England,DC|DD,74
Aston Villa,2023-2024,17,Clément Lenglet,,France,DC,62
Aston Villa,2023-2024,29,Kaine Kesler-Hayden,,England,DD,66
Aston Villa,2023-2024,30,Kortney Hause,,England,DC|DG,72
Aston Villa,2023-2024,50,Sil Swinkels,,Netherlands,DC,40
Aston Villa,2023-2024,6,Douglas Luiz,,Brazil,MC|MDC,82
Aston Villa,2023-2024,7,John McGinn,,Scotland,MC|MOC,81
Aston Villa,2023-2024,8,Youri Tielemans,,Belgium,MC|MDC,81
Aston Villa,2023-2024,10,Emiliano Buendía,,Argentina,MOC|AD,79
Aston Villa,2023-2024,22,Nicolò Zaniolo,,Italy,MOC|AD,55
Aston Villa,2023-2024,41,Jacob Ramsey,,England,MC|MOC,78
Aston Villa,2023-2024,44,Boubacar Kamara,,France,MDC|MC,82
Aston Villa,2023-2024,47,Tim Iroegbunam,,England,MDC,69
Aston Villa,2023-2024,52,Lamare Bogarde,,Netherlands,DC|MDC,64
Aston Villa,2023-2024,11,Ollie Watkins,,England,BU|AG,83
Aston Villa,2023-2024,19,Moussa Diaby,,France,AD|AG,83
Aston Villa,2023-2024,24,Jhon Durán,,Colombia,BU,72
Aston Villa,2023-2024,27,Morgan Rogers,,England,AG|MOC|BU,69
Aston Villa,2023-2024,31,Leon Bailey,,Jamaica,AD|AG,82
Aston Villa,2023-2024,71,Omari Kellyman,,England,MOC|AG,42
Aston Villa,2024-2025,23,Emiliano Martínez,,Argentina,G,86
Aston Villa,2024-2025,25,Robin Olsen,,Sweden,G,74
Aston Villa,2024-2025,48,Oliwier Zych,,Poland,G,40
Aston Villa,2024-2025,2,Matty Cash,,Poland,DD|MD,79
Aston Villa,2024-2025,3,Axel Disasi,,France,DC,62
Aston Villa,2024-2025,4,Ezri Konsa,,England,DC|DD,82
Aston Villa,2024-2025,5,Tyrone Mings,,England,DC,78
Aston Villa,2024-2025,12,Lucas Digne,,France,DG,80
Aston Villa,2024-2025,14,Pau Torres,,Spain,DC,81
Aston Villa,2024-2025,16,Andrés García,,Spain,DD,73
Aston Villa,2024-2025,22,Ian Maatsen,,Netherlands,DG|MG,79
Aston Villa,2024-2025,30,Kortney Hause,,England,DC|DG,70
Aston Villa,2024-2025,6,Ross Barkley,,England,MC|MOC,77
Aston Villa,2024-2025,7,John McGinn,,Scotland,MC|MOC,81
Aston Villa,2024-2025,8,Youri Tielemans,,Belgium,MC|MDC,83
Aston Villa,2024-2025,24,Amadou Onana,,Belgium,MDC|MC,79
Aston Villa,2024-2025,26,Lamare Bogarde,,Netherlands,DC|MDC,70
Aston Villa,2024-2025,41,Jacob Ramsey,,England,MC|MOC,78
Aston Villa,2024-2025,44,Boubacar Kamara,,France,MDC|MC,83
Aston Villa,2024-2025,9,Marcus Rashford,,England,AG|BU|AD,68
Aston Villa,2024-2025,11,Ollie Watkins,,England,BU|AG,84
Aston Villa,2024-2025,17,Donyell Malen,,Netherlands,AD|AG,66
Aston Villa,2024-2025,21,Marco Asensio,,Spain,MOC|AD,55
Aston Villa,2024-2025,27,Morgan Rogers,,England,AG|MOC|BU,81
Aston Villa,2024-2025,31,Leon Bailey,,Jamaica,AD|AG,80
Aston Villa,2025-2026,23,Emiliano Martínez,,Argentina,G,85
Aston Villa,2025-2026,40,Marco Bizot,,Netherlands,G,55
Aston Villa,2025-2026,2,Matty Cash,,Poland,DD|MD,81
Aston Villa,2025-2026,3,Victor Lindelöf,,Sweden,DC,68
Aston Villa,2025-2026,4,Ezri Konsa,,England,DC|DD,84
Aston Villa,2025-2026,5,Tyrone Mings,,England,DC,78
Aston Villa,2025-2026,12,Lucas Digne,,France,DG,80
Aston Villa,2025-2026,14,Pau Torres,,Spain,DC,80
Aston Villa,2025-2026,16,Andrés García,,Spain,DD,73
Aston Villa,2025-2026,22,Ian Maatsen,,Netherlands,DG|MG,79
Aston Villa,2025-2026,59,Yeimar Mosquera,,Colombia,DC,50
Aston Villa,2025-2026,6,Ross Barkley,,England,MC|MOC,77
Aston Villa,2025-2026,7,John McGinn,,Scotland,MC|MOC,81
Aston Villa,2025-2026,8,Youri Tielemans,,Belgium,MC|MDC,85
Aston Villa,2025-2026,9,Harvey Elliott,,England,MOC|MD|MG,68
Aston Villa,2025-2026,10,Emiliano Buendía,,Argentina,MOC|AD,78
Aston Villa,2025-2026,21,Douglas Luiz,,Brazil,MC|MDC,79
Aston Villa,2025-2026,24,Amadou Onana,,Belgium,MDC|MC,81
Aston Villa,2025-2026,26,Lamare Bogarde,,Netherlands,DC|MDC,55
Aston Villa,2025-2026,44,Boubacar Kamara,,France,MDC|MC,84
Aston Villa,2025-2026,11,Ollie Watkins,,England,BU|AG,82
Aston Villa,2025-2026,18,Tammy Abraham,,England,BU,77
Aston Villa,2025-2026,19,Jadon Sancho,,England,AG|AD|MG,65
Aston Villa,2025-2026,27,Morgan Rogers,,England,AG|MOC|BU,84
Aston Villa,2025-2026,31,Leon Bailey,,Jamaica,AD|AG,78
