Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Lens,2018-2019,6,Jean-Ricner Bellegarde,,France,MDC|MC|MD,64
Lens,2018-2019,28,Thomas Ephestion,,France,MC,64
Lens,2018-2019,25,Mounir Chouiar,,France,MG|MOC,64
Lens,2018-2019,22,Filip Markovic,,Serbie,MD,63
Lens,2018-2019,3,Modibo Sagnan,,France,DC,63
Lens,2018-2019,11,Mouaad Madri,,France,BU,62
Lens,2018-2019,40,Valentin Belon,,France,G,62
Lens,2018-2019,41,Simon Banza,,France,BU,61
Lens,2018-2019,4,Saif Tka,,Tunisie,DC,61
Lens,2018-2019,19,Arial Mendy,,Senegal,DG,60
Lens,2019-2020,16,Jean-Louis Leca,,France,G,73
Lens,2019-2020,7,Florian Sotoca,,France,AD|BU|AG|MD|MC|MOC,72
Lens,2019-2020,25,Mounir Chouiar,,France,MG|MOC,72
Lens,2019-2020,27,Guillaume Gillet,,Belgique,MDG|MC,71
Lens,2019-2020,8,Benjamin Moukandjo,,Cameroun,BU,71
Lens,2019-2020,25,Corentin Jean,,France,MD|BU,71
Lens,2019-2020,24,Jonathan Gradit,,France,DC|DD,71
Lens,2019-2020,14,Yannick Gomis,,Senegal,BU,71
Lens,2019-2020,18,Yannick Cahuzac,,France,MDC,70
Lens,2019-2020,10,Walid Mesloub,,Algerie,MOC|MC,70
Lens,2019-2020,13,Clement Michelin,,France,DD,70
Lens,2019-2020,20,Cheick Traore,,Mali,DD,70
Lens,2019-2020,15,Steven Fortes,,Cap-Vert,DC|DG,69
Lens,2019-2020,22,Tony Mauricio,,France,MOC|MD,69
Lens,2019-2020,9,Gaetan Robail,,France,MG,69
Lens,2019-2020,26,Aleksandar Radovanovic,,Serbie,DG|DC,69
Lens,2019-2020,5,Zakaria Diallo,,France,DC,68
Lens,2019-2020,21,Massadio Haidara,,Mali,DG|DC|MG,68
Lens,2019-2020,6,Manuel Perez,,France,MDC,68
Lens,2019-2020,2,Jean-Kevin Duverne,,France,DD|DC,68
Lens,2019-2020,28,Cheick Doucoure,,Mali,MDC|MC|MDD|DC,67
Lens,2019-2020,14,Jules Keita,,Guinee,AG,67
Lens,2019-2020,7,El-Hadji Ba,,France,MDC,66
Lens,2019-2020,23,Simon Banza,,France,BU,66
Lens,2019-2020,29,Vitor Costa de Brito,,Bresil,DG,66
Lens,2019-2020,19,Arial Mendy,,Senegal,DG,65
Lens,2020-2021,10,Gael Kakuta,,RD Congo,MOC|MG|AG|MD,78
Lens,2020-2021,8,Seko Fofana,,Cote d'Ivoire,MC|MDC,76
Lens,2020-2021,11,Jonathan Clauss,,France,DD|MD,76
Lens,2020-2021,16,Jean-Louis Leca,,France,G,75
Lens,2020-2021,18,Yannick Cahuzac,,France,MDC,74
Lens,2020-2021,24,Jonathan Gradit,,France,DC|DD,74
Lens,2020-2021,7,Florian Sotoca,,France,AD|BU|AG|MD|MC|MOC,74
Lens,2020-2021,30,Wuilker Farinez,,Venezuela,G,74
Lens,2020-2021,14,Facundo Medina,,Argentine,DC|DG,74
Lens,2020-2021,13,Clement Michelin,,France,DD,73
Lens,2020-2021,9,Ignatius Ganago,,Cameroun,AD|BU,73
Lens,2020-2021,28,Cheick Doucoure,,Mali,MDC|MC|MDD|DC,73
Lens,2020-2021,21,Massadio Haidara,,Mali,DG|DC|MG,72
Lens,2020-2021,20,Cheick Traore,,Mali,DD,72
Lens,2020-2021,3,Issiaga Sylla,,Guinee,DG,71
Lens,2020-2021,23,Simon Banza,,France,BU,71
Lens,2020-2021,29,Arnaud Kalimuendo,,France,BU|MOC|MG,71
Lens,2020-2021,4,Loic Bade,,France,DC,71
Lens,2020-2021,25,Corentin Jean,,France,MD|BU,70
Lens,2020-2021,22,Tony Mauricio,,France,MOC|MD,70
Lens,2020-2021,15,Steven Fortes,,Cap-Vert,DC|DG,69
Lens,2020-2021,9,Gaetan Robail,,France,MG,69
Lens,2020-2021,6,Manuel Perez,,France,MDC,68
Lens,2020-2021,31,Cyrille Bayala,,Burkina Faso,MD|AD,68
Lens,2020-2021,26,Aleksandar Radovanovic,,Serbie,DG|DC,68
Lens,2021-2022,8,Seko Fofana,,Cote d'Ivoire,MC|MDC,80
Lens,2021-2022,11,Jonathan Clauss,,France,DD|MD,79
Lens,2021-2022,15,Arnaud Kalimuendo,,France,BU|MOC|MG,76
Lens,2021-2022,24,Jonathan Gradit,,France,DC|DD,75
Lens,2021-2022,7,Florian Sotoca,,France,AD|BU|AG|MD|MC|MOC,75
Lens,2021-2022,14,Facundo Medina,,Argentine,DC|DG,75
Lens,2021-2022,4,Kevin Danso,,Autriche,DC,75
Lens,2021-2022,28,Cheick Doucoure,,Mali,MDC|MC|MDD|DC,75
Lens,2021-2022,21,Massadio Haidara,,Mali,DG|DC|MG,74
Lens,2021-2022,1,Wuilker Farinez,,Venezuela,G,73
Lens,2021-2022,20,David Pereira Da Costa,,Portugal,BU|MOC|AG|MG,72
Lens,2021-2022,10,Gael Kakuta,,RD Congo,MOC|MG|AG|MD,76
Lens,2021-2022,16,Jean-Louis Leca,,France,G,75
Lens,2021-2022,29,Przemyslaw Frankowski,,Pologne,DD|DG|MD|MG,75
Lens,2021-2022,6,Patrick Berg,,Norvege,MDC|MC,74
Lens,2021-2022,22,Wesley Said,,France,AG|BU|AD|MG|MD|MOC,73
Lens,2021-2022,9,Ignatius Ganago,,Cameroun,AD|BU,73
Lens,2021-2022,3,Deiver Machado,,Colombie,DG|MG,72
Lens,2021-2022,5,Christopher Wooh,,Cameroun,DC,68
Lens,2021-2022,36,Samba Sow,,Mali,MDC|MC,66
Lens,2021-2022,37,Jules Keita,,Guinee,AG,65
Lens,2021-2022,18,Yannick Cahuzac,,France,MDC,72
Lens,2021-2022,25,Corentin Jean,,France,MD|BU,71
Lens,2021-2022,19,Ismael Boura,,France,DG,67
Lens,2021-2022,27,Charles Boli,,France,MD,65
Lens,2022-2023,8,Seko Fofana,,Cote d'Ivoire,MC|MDC,81
Lens,2022-2023,30,Brice Samba,,France,G,80
Lens,2022-2023,11,Lois Openda,,Belgique,BU|AG|MG,79
Lens,2022-2023,29,Przemyslaw Frankowski,,Pologne,DD|DG|MD|MG,78
Lens,2022-2023,14,Facundo Medina,,Argentine,DC|DG,78
Lens,2022-2023,4,Kevin Danso,,Autriche,DC,78
Lens,2022-2023,24,Jonathan Gradit,,France,DC|DD,77
Lens,2022-2023,7,Florian Sotoca,,France,AD|BU|AG|MD|MC|MOC,77
Lens,2022-2023,26,Salis Abdul Samed,,Ghana,MDC,77
Lens,2022-2023,28,Adrien Thomasson,,France,MC|MOC|BU|AG|MDC,76
Lens,2022-2023,3,Deiver Machado,,Colombie,DG|MG,76
Lens,2022-2023,20,Angelo Fulgini,,France,AG|MOC|MG|MD|BU,76
Lens,2022-2023,21,Massadio Haidara,,Mali,DG|DC|MG,75
Lens,2022-2023,18,Alexis Claude-Maurice,,France,MC|MOC|AD|AG,74
Lens,2022-2023,6,Jean Onana,,Cameroun,MC|MDC,74
Lens,2022-2023,10,David Pereira Da Costa,,Portugal,BU|MOC|AG|MG,74
Lens,2022-2023,16,Jean-Louis Leca,,France,G,73
Lens,2022-2023,22,Wesley Said,,France,AG|BU|AD|MG|MD|MOC,73
Lens,2022-2023,9,Adam Buksa,,Pologne,BU,73
Lens,2022-2023,10,Gael Kakuta,,RD Congo,MOC|MG|AG|MD,76
Lens,2022-2023,6,Patrick Berg,,Norvege,MDC|MC,75
Lens,2022-2023,9,Ignatius Ganago,,Cameroun,AD|BU,72
Lens,2022-2023,5,Christopher Wooh,,Cameroun,DC,70
Lens,2022-2023,19,Jimmy Cabot,,France,MD|AD|DD,74
Lens,2023-2024,30,Brice Samba,,France,G,82
Lens,2023-2024,14,Facundo Medina,,Argentine,DC|DG,80
Lens,2023-2024,4,Kevin Danso,,Autriche,DC,80
Lens,2023-2024,29,Przemyslaw Frankowski,,Pologne,DD|DG|MD|MG,78
Lens,2023-2024,24,Jonathan Gradit,,France,DC|DD,78
Lens,2023-2024,7,Florian Sotoca,,France,AD|BU|AG|MD|MC|MOC,77
Lens,2023-2024,9,Elye Wahi,,France,BU|MG|AG,77
Lens,2023-2024,3,Deiver Machado,,Colombie,DG|MG,76
Lens,2023-2024,26,Nampalys Mendy,,Senegal,MDC|MC,75
Lens,2023-2024,11,Angelo Fulgini,,France,AG|MOC|MG|MD|BU,75
Lens,2023-2024,23,Neil El Aynaoui,,Maroc,MDC|MC,75
Lens,2023-2024,2,Ruben Aguilar,,France,DD|DG|MD,77
Lens,2023-2024,28,Adrien Thomasson,,France,MC|MOC|BU|AG|MDC,76
Lens,2023-2024,6,Salis Abdul Samed,,Ghana,MDC,76
Lens,2023-2024,10,David Pereira Da Costa,,Portugal,BU|MOC|AG|MG,75
Lens,2023-2024,21,Massadio Haidara,,Mali,DG|DC|MG,74
Lens,2023-2024,22,Wesley Said,,France,AG|BU|AD|MG|MD|MOC,74
Lens,2023-2024,18,Andy Diouf,,France,MC,74
Lens,2023-2024,27,Morgan Guilavogui,,Guinee,BU,72
Lens,2023-2024,13,Jhoanner Chavez,,Equateur,DG,72
Lens,2023-2024,25,Abdukodir Khusanov,,Ouzbekistan,DC,70
Lens,2024-2025,14,Facundo Medina,,Argentine,DC|DG,79
Lens,2024-2025,30,Mathew Ryan,,Australie,G,78
Lens,2024-2025,28,Adrien Thomasson,,France,MC|MOC|BU|AG|MDC,77
Lens,2024-2025,24,Jonathan Gradit,,France,DC|DD,77
Lens,2024-2025,3,Deiver Machado,,Colombie,DG|MG,76
Lens,2024-2025,2,Ruben Aguilar,,France,DD|DG|MD,76
Lens,2024-2025,7,Florian Sotoca,,France,AD|BU|AG|MD|MC|MOC,76
Lens,2024-2025,23,Neil El Aynaoui,,Maroc,MDC|MC,76
Lens,2024-2025,18,Andy Diouf,,France,MC,75
Lens,2024-2025,19,Goduine Koyalipou,,Rep. centrafricaine,AG,73
Lens,2024-2025,27,Abdulai Juma Bah,,Sierra Leone,DC,71
Lens,2024-2025,22,Wesley Said,,France,AG|BU|AD|MG|MD|MOC,75
Lens,2024-2025,8,M'Bala Nzola,,Angola,BU,75
Lens,2024-2025,11,Angelo Fulgini,,France,AG|MOC|MG|MD|BU,74
Lens,2024-2025,21,Anass Zaroury,,Maroc,MG|MOC|AG|BU,74
Lens,2024-2025,9,Martin Satriano,,Uruguay,BU,74
Lens,2024-2025,26,Nampalys Mendy,,Senegal,MDC|MC,73
Lens,2024-2025,20,Malang Sarr,,France,DG|DC,73
Lens,2024-2025,16,Herve Koffi,,Burkina Faso,G,73
Lens,2024-2025,13,Jhoanner Chavez,,Equateur,DG,72
Lens,2024-2025,36,Remy Labeau Lascary,,France,BU,72
Lens,2025-2026,10,Florian Thauvin,,France,AD|MD,81
Lens,2025-2026,28,Adrien Thomasson,,France,MC|MOC|BU|AG|MDC,80
Lens,2025-2026,14,Matthieu Udol,,France,MG|DG|DC,80
Lens,2025-2026,8,Mamadou Sangare,,Mali,MDC|MC|MOC|MD,80
Lens,2025-2026,20,Malang Sarr,,France,DG|DC,78
Lens,2025-2026,40,Robin Risser,,France,G,78
Lens,2025-2026,22,Wesley Said,,France,AG|BU|AD|MG|MD|MOC,77
Lens,2025-2026,11,Odsonne Edouard,,France,BU|AG|MG|MOC,77
Lens,2025-2026,23,Saud Abdulhamid,,Arabie saoudite,MD|DD,76
Lens,2025-2026,6,Samson Baidoo,,Autriche,DC,76
Lens,2025-2026,25,Ismaelo Ganiou,,France,DD|DC,75
Lens,2025-2026,9,Allan Saint-Maximin,,France,AG|AD|MG|MD|BU,77
Lens,2025-2026,2,Ruben Aguilar,,France,DD|DG|MD,77
Lens,2025-2026,21,Amadou Haidara,,Mali,MC|MG|MD|MDC,75
Lens,2025-2026,7,Florian Sotoca,,France,AD|BU|AG|MD|MC|MOC,74
Lens,2025-2026,19,Abdallah Sima,,Senegal,AG,73
Lens,2025-2026,38,Rayan Fofana,,France,BU,72
Lens,2025-2026,5,Andrija Bulatovic,,Montenegro,MC,71
Lens,2025-2026,24,Jonathan Gradit,,France,DC|DD,77
Lens,2025-2026,27,Arthur Masuaku,,RD Congo,DG|MG,75
