Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Inter Milan,2022-2023,20,Hakan Calhanoglu,,Turkey,MDC|MC|MOC|MG|AG,84
Inter Milan,2022-2023,77,Marcelo Brozovic,,Croatia,MC|MOC|MDC,84
Inter Milan,2022-2023,95,Alessandro Bastoni,,Italy,DC,84
Inter Milan,2022-2023,15,Francesco Acerbi,,Italy,DC,82
Inter Milan,2022-2023,2,Denzel Dumfries,,Netherlands,DD|MD,81
Inter Milan,2022-2023,36,Matteo Darmian,,Italy,DC|DD|DG|MDC|MD,80
Inter Milan,2022-2023,32,Federico Dimarco,,Italy,DG|MG,80
Inter Milan,2022-2023,22,Henrikh Mkhitaryan,,Armenia,MC|MOC|MD|AG|BU,81
Inter Milan,2022-2023,8,Robin Gosens,,Germany,DG|MG|AG,80
Inter Milan,2022-2023,13,Stefan de Vrij,,Netherlands,DC,83
Inter Milan,2022-2023,1,Samir Handanovic,,Slovenia,G,82
Inter Milan,2022-2023,11,Joaquin Correa,,Argentina,MOC|MG|AG|BU,77
Inter Milan,2022-2023,5,Roberto Gagliardini,,Italy,MDC|MC,74
Inter Milan,2022-2023,9,Edin Dzeko,,Bosnia and Herzegovina,BU,83
Inter Milan,2023-2024,10,Lautaro Martinez,,Argentina,BU,88
Inter Milan,2023-2024,1,Yann Sommer,,Switzerland,G,86
Inter Milan,2023-2024,20,Hakan Calhanoglu,,Turkey,MDC|MC|MOC|MG|AG,86
Inter Milan,2023-2024,23,Nicolo Barella,,Italy,MC|MOC|MDC,86
Inter Milan,2023-2024,95,Alessandro Bastoni,,Italy,DC,85
Inter Milan,2023-2024,15,Francesco Acerbi,,Italy,DC,83
Inter Milan,2023-2024,32,Federico Dimarco,,Italy,DG|MG,83
Inter Milan,2023-2024,28,Benjamin Pavard,,France,DC|DD,83
Inter Milan,2023-2024,22,Henrikh Mkhitaryan,,Armenia,MC|MOC|MD|AG|BU,82
Inter Milan,2023-2024,36,Matteo Darmian,,Italy,DC|DD|DG|MDC|MD,81
Inter Milan,2023-2024,9,Marcus Thuram,,France,MG|AG|BU,81
Inter Milan,2023-2024,6,Stefan de Vrij,,Netherlands,DC,82
Inter Milan,2023-2024,2,Denzel Dumfries,,Netherlands,DD|MD,81
Inter Milan,2023-2024,16,Davide Frattesi,,Italy,MDC|MC|MOC,81
Inter Milan,2023-2024,8,Marko Arnautovic,,Austria,BU,80
Inter Milan,2023-2024,7,Alexis Sanchez,,Chile,MC|MOC|AG|BU,80
Inter Milan,2023-2024,30,Carlos Augusto,,Brazil,DC|DG|MG,79
Inter Milan,2023-2024,77,Juan Cuadrado,,Colombia,DD|MD|AD,79
Inter Milan,2023-2024,18,Kristjan Asllani,,Albania,MDC|MC,74
Inter Milan,2024-2025,10,Lautaro Martinez,,Argentina,BU,88
Inter Milan,2024-2025,1,Yann Sommer,,Switzerland,G,87
Inter Milan,2024-2025,23,Nicolo Barella,,Italy,MC|MOC|MDC,87
Inter Milan,2024-2025,95,Alessandro Bastoni,,Italy,DC,87
Inter Milan,2024-2025,20,Hakan Calhanoglu,,Turkey,MDC|MC|MOC|MG|AG,86
Inter Milan,2024-2025,32,Federico Dimarco,,Italy,DG|MG,85
Inter Milan,2024-2025,15,Francesco Acerbi,,Italy,DC,84
Inter Milan,2024-2025,28,Benjamin Pavard,,France,DC|DD,84
Inter Milan,2024-2025,9,Marcus Thuram,,France,MG|AG|BU,84
Inter Milan,2024-2025,22,Henrikh Mkhitaryan,,Armenia,MC|MOC|MD|AG|BU,83
Inter Milan,2024-2025,2,Denzel Dumfries,,Netherlands,DD|MD,83
Inter Milan,2024-2025,6,Stefan de Vrij,,Netherlands,DC,83
Inter Milan,2024-2025,11,Piotr Zielinski,,Poland,MC|MOC|MDC,82
Inter Milan,2024-2025,16,Davide Frattesi,,Italy,MDC|MC|MOC,82
Inter Milan,2024-2025,36,Matteo Darmian,,Italy,DC|DD|DG|MDC|MD,81
Inter Milan,2024-2025,30,Carlos Augusto,,Brazil,DC|DG|MG,80
Inter Milan,2024-2025,8,Marko Arnautovic,,Austria,BU,79
Inter Milan,2024-2025,31,Yann Aurel Bisseck,,Germany,DC|DD,76
Inter Milan,2024-2025,18,Kristjan Asllani,,Albania,MDC|MC,75
Inter Milan,2024-2025,94,Mehdi Taremi,,Iran,BU,79
Inter Milan,2025-2026,23,Nicolo Barella,,Italy,MC|MOC|MDC,88
Inter Milan,2025-2026,10,Lautaro Martinez,,Argentina,BU,88
Inter Milan,2025-2026,95,Alessandro Bastoni,,Italy,DC,87
Inter Milan,2025-2026,1,Yann Sommer,,Switzerland,G,86
Inter Milan,2025-2026,32,Federico Dimarco,,Italy,DG|MG,86
Inter Milan,2025-2026,9,Marcus Thuram,,France,MG|AG|BU,85
Inter Milan,2025-2026,2,Denzel Dumfries,,Netherlands,DD|MD,84
Inter Milan,2025-2026,25,Manuel Akanji,,Switzerland,DC,83
Inter Milan,2025-2026,20,Hakan Calhanoglu,,Turkey,MDC|MC|MOC|MG|AG,86
Inter Milan,2025-2026,22,Henrikh Mkhitaryan,,Armenia,MC|MOC|MD|AG|BU,83
Inter Milan,2025-2026,6,Stefan de Vrij,,Netherlands,DC,83
Inter Milan,2025-2026,15,Francesco Acerbi,,Italy,DC,83
Inter Milan,2025-2026,30,Carlos Augusto,,Brazil,DC|DG|MG,81
Inter Milan,2025-2026,17,Piotr Zielinski,,Poland,MC|MOC|MDC,81
Inter Milan,2025-2026,18,Petar Sucic,,Croatia,MDC|MC,77
Inter Milan,2025-2026,31,Yann Aurel Bisseck,,Germany,DC|DD,76
Inter Milan,2025-2026,16,Davide Frattesi,,Italy,MDC|MC|MOC,81
Inter Milan,2025-2026,37,Luis Henrique,,Brazil,DD|MD|MG|AD|AG,78
Inter Milan,2025-2026,11,Yoan Bonny,,France,BU,78
Inter Milan,2025-2026,36,Matteo Darmian,,Italy,DC|DD|DG|MDC|MD,78
Inter Milan,2025-2026,94,Francesco Pio Esposito,,Italy,BU,76
