Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Liverpool,2022-2023,3,Fabinho,Fabinho,Brazil,MDC|MC|DC|DD,85
Liverpool,2022-2023,66,Trent Alexander-Arnold,,England,DD|MD|MC,85
Liverpool,2022-2023,20,Diogo Jota,,Portugal,AG|BU|AD|MG|MOC,84
Liverpool,2022-2023,18,Cody Gakpo,,Netherlands,BU|MG|AG|AD|MOC,83
Liverpool,2022-2023,5,Ibrahima Konate,,France,DC|DD|MDC,81
Liverpool,2022-2023,14,Jordan Henderson,,England,MD|MC|MDC,80
Liverpool,2022-2023,17,Curtis Jones,,England,MC|MOC,77
Liverpool,2022-2023,6,Thiago Alcantara,,Spain,MC|MDC|MOC,85
Liverpool,2022-2023,23,Luis Diaz,,Colombia,AG|BU|AD|MG,84
Liverpool,2022-2023,9,Roberto Firmino,,Brazil,MOC|AD|BU,83
Liverpool,2022-2023,27,Darwin Nunez,Nunez,Uruguay,BU|MD|AG|MOC,82
Liverpool,2022-2023,32,Joel Matip,,Cameroon,DC|DD|MDC,81
Liverpool,2022-2023,2,Joe Gomez,,England,DC|DD|DG,79
Liverpool,2022-2023,7,James Milner,,England,MDC|DG|MC|MG|DD|MOC,78
Liverpool,2022-2023,15,Alex Oxlade-Chamberlain,,England,MD|MC,77
Liverpool,2023-2024,4,Virgil van Dijk,,Netherlands,DC|DD|MDC,89
Liverpool,2023-2024,11,Mohamed Salah,,Egypt,AD|MD|AG|BU|MOC,89
Liverpool,2023-2024,1,Alisson,Alisson,Brazil,G,89
Liverpool,2023-2024,26,Andrew Robertson,,Scotland,DG|MG|DC,86
Liverpool,2023-2024,66,Trent Alexander-Arnold,,England,DD|MD|MC,86
Liverpool,2023-2024,10,Alexis Mac Allister,,Argentina,MC|MDC,84
Liverpool,2023-2024,7,Luis Diaz,,Colombia,AG|BU|AD|MG,84
Liverpool,2023-2024,18,Cody Gakpo,,Netherlands,BU|MG|AG|AD|MOC,82
Liverpool,2023-2024,3,Wataru Endo,,Japan,MDC|MC|DC,80
Liverpool,2023-2024,19,Harvey Elliott,,England,MC|MOC|MD|AD|MG,77
Liverpool,2023-2024,20,Diogo Jota,,Portugal,AG|BU|AD|MG|MOC,85
Liverpool,2023-2024,5,Ibrahima Konate,,France,DC|DD|MDC,83
Liverpool,2023-2024,9,Darwin Nunez,Nunez,Uruguay,BU|MD|AG|MOC,83
Liverpool,2023-2024,8,Dominik Szoboszlai,,Hungary,MOC|DD|MC|MD|MG,81
Liverpool,2023-2024,2,Joe Gomez,,England,DC|DD|DG,80
Liverpool,2023-2024,17,Curtis Jones,,England,MC|MOC,79
Liverpool,2023-2024,38,Ryan Gravenberch,,Netherlands,MC|MDC,79
Liverpool,2023-2024,21,Konstantinos Tsimikas,,Greece,DG|MG|DC,77
Liverpool,2023-2024,32,Joel Matip,,Cameroon,DC|DD|MDC,80
Liverpool,2024-2025,11,Mohamed Salah,,Egypt,AD|MD|AG|BU|MOC,91
Liverpool,2024-2025,4,Virgil van Dijk,,Netherlands,DC|DD|MDC,90
Liverpool,2024-2025,1,Alisson,Alisson,Brazil,G,89
Liverpool,2024-2025,66,Trent Alexander-Arnold,,England,DD|MD|MC,86
Liverpool,2024-2025,10,Alexis Mac Allister,,Argentina,MC|MDC,86
Liverpool,2024-2025,5,Ibrahima Konate,,France,DC|DD|MDC,85
Liverpool,2024-2025,7,Luis Diaz,,Colombia,AG|BU|AD|MG,85
Liverpool,2024-2025,18,Cody Gakpo,,Netherlands,BU|MG|AG|AD|MOC,84
Liverpool,2024-2025,38,Ryan Gravenberch,,Netherlands,MC|MDC,84
Liverpool,2024-2025,26,Andrew Robertson,,Scotland,DG|MG|DC,82
Liverpool,2024-2025,8,Dominik Szoboszlai,,Hungary,MOC|DD|MC|MD|MG,82
Liverpool,2024-2025,14,Federico Chiesa,,Italy,MD|AD|AG|BU,82
Liverpool,2024-2025,17,Curtis Jones,,England,MC|MOC,80
Liverpool,2024-2025,9,Darwin Nunez,Nunez,Uruguay,BU|MD|AG|MOC,80
Liverpool,2024-2025,3,Wataru Endo,,Japan,MDC|MC|DC,79
Liverpool,2024-2025,62,Caoimhin Kelleher,,Republic of Ireland,G,79
Liverpool,2024-2025,21,Konstantinos Tsimikas,,Greece,DG|MG|DC,78
Liverpool,2024-2025,19,Harvey Elliott,,England,MC|MOC|MD|AD|MG,78
Liverpool,2024-2025,2,Joe Gomez,,England,DC|DD|DG,80
Liverpool,2025-2026,11,Mohamed Salah,,Egypt,AD|MD|AG|BU|MOC,89
Liverpool,2025-2026,4,Virgil van Dijk,,Netherlands,DC|DD|MDC,88
Liverpool,2025-2026,1,Alisson,Alisson,Brazil,G,88
Liverpool,2025-2026,9,Alexander Isak,,Sweden,BU|AG|MOC,87
Liverpool,2025-2026,7,Florian Wirtz,,Germany,MOC|MC|MG|AG,87
Liverpool,2025-2026,8,Dominik Szoboszlai,,Hungary,MOC|DD|MC|MD|MG,86
Liverpool,2025-2026,38,Ryan Gravenberch,,Netherlands,MC|MDC,86
Liverpool,2025-2026,10,Alexis Mac Allister,,Argentina,MC|MDC,85
Liverpool,2025-2026,5,Ibrahima Konate,,France,DC|DD|MDC,84
Liverpool,2025-2026,18,Cody Gakpo,,Netherlands,BU|MG|AG|AD|MOC,83
Liverpool,2025-2026,26,Andrew Robertson,,Scotland,DG|MG|DC,81
Liverpool,2025-2026,25,Giorgi Mamardashvili,,Georgia,G,83
Liverpool,2025-2026,30,Jeremie Frimpong,,Netherlands,DD|MD|AD,82
Liverpool,2025-2026,6,Milos Kerkez,,Hungary,DG|MG|DC,81
Liverpool,2025-2026,14,Federico Chiesa,,Italy,MD|AD|AG|BU,80
Liverpool,2025-2026,17,Curtis Jones,,England,MC|MOC,80
Liverpool,2025-2026,2,Joe Gomez,,England,DC|DD|DG,79
Liverpool,2025-2026,22,Hugo Ekitike,,France,BU|AG|MOC,85
Liverpool,2025-2026,3,Wataru Endo,,Japan,MDC|MC|DC,79
