Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
FC Barcelone,2020-2021,13,Neto,,Brazil,G,81
FC Barcelone,2020-2021,3,Gerard Piqué,,Spain,DC|DD|MDC,86
FC Barcelone,2020-2021,15,Clément Lenglet,,France,DC|DG|MDC,84
FC Barcelone,2020-2021,4,Ronald Araújo,,Uruguay,DC|DD|MDC,78
FC Barcelone,2020-2021,2,Sergiño Dest,,United States,DD|MD|DG,78
FC Barcelone,2020-2021,18,Jordi Alba,,Spain,DG|MG|AG,84
FC Barcelone,2020-2021,24,Junior Firpo,,Spain,DG|MG,77
FC Barcelone,2020-2021,22,Óscar Mingueza,,Spain,DC|DD,75
FC Barcelone,2020-2021,20,Sergi Roberto,,Spain,MC|DD|MD|MDC,81
FC Barcelone,2020-2021,5,Sergio Busquets,,Spain,MDC|MC|DC,85
FC Barcelone,2020-2021,21,Frenkie de Jong,,Netherlands,MC|MDC|MOC,86
FC Barcelone,2020-2021,8,Miralem Pjanić,,Bosnia and Herzegovina,MC|MDC|MOC,83
FC Barcelone,2020-2021,16,Pedri,,Spain,MC|MOC|MG,77
FC Barcelone,2020-2021,14,Philippe Coutinho,,Brazil,MOC|MG|AG|MC,83
FC Barcelone,2020-2021,10,Lionel Messi,,Argentina,AD|MOC|BU|MD,93
FC Barcelone,2020-2021,7,Antoine Griezmann,,France,BU|MOC|AG,87
FC Barcelone,2020-2021,11,Ousmane Dembélé,,France,AD|AG|MD|MG,83
FC Barcelone,2020-2021,9,Martin Braithwaite,,Denmark,BU|AD|AG,78
FC Barcelone,2020-2021,17,Francisco Trincão,Trincão,Portugal,AD|AG|MOC,77
FC Barcelone,2020-2021,31,Ansu Fati,,Spain,AG|AD|BU|MOC,78
FC Barcelone,2021-2022,1,Marc-André ter Stegen,,Germany,G,87
FC Barcelone,2021-2022,13,Neto,,Brazil,G,80
FC Barcelone,2021-2022,3,Gerard Piqué,,Spain,DC|DD|MDC,84
FC Barcelone,2021-2022,4,Ronald Araújo,,Uruguay,DC|DD|MDC,82
FC Barcelone,2021-2022,15,Clément Lenglet,,France,DC|DG|MDC,81
FC Barcelone,2021-2022,24,Eric García,,Spain,DC|DD|MDC,79
FC Barcelone,2021-2022,18,Jordi Alba,,Spain,DG|MG|AG,83
FC Barcelone,2021-2022,2,Sergiño Dest,,United States,DD|MD|DG,78
FC Barcelone,2021-2022,22,Óscar Mingueza,,Spain,DC|DD,76
FC Barcelone,2021-2022,20,Sergi Roberto,,Spain,MC|DD|MD|MDC,80
FC Barcelone,2021-2022,5,Sergio Busquets,,Spain,MDC|MC|DC,84
FC Barcelone,2021-2022,21,Frenkie de Jong,,Netherlands,MC|MDC|MOC,86
FC Barcelone,2021-2022,16,Pedri,,Spain,MC|MOC|MG,81
FC Barcelone,2021-2022,30,Gavi,,Spain,MC|MOC|MDC,77
FC Barcelone,2021-2022,27,Nico González,,Spain,MC|MDC|MOC,76
FC Barcelone,2021-2022,10,Ansu Fati,,Spain,AG|AD|BU|MOC,79
FC Barcelone,2021-2022,7,Ousmane Dembélé,,France,AD|AG|MD|MG,83
FC Barcelone,2021-2022,9,Memphis Depay,,Netherlands,BU|AG|MOC|AD,85
FC Barcelone,2021-2022,25,Pierre-Emerick Aubameyang,,Gabon,BU|AD|AG|MG|MOC,84
FC Barcelone,2021-2022,19,Ferran Torres,,Spain,AG|BU|MD|AD,82
FC Barcelone,2021-2022,11,Adama Traoré,,Spain,AD|AG|MD,79
FC Barcelone,2021-2022,17,Luuk de Jong,,Netherlands,BU|MOC,77
FC Barcelone,2022-2023,1,Marc-André ter Stegen,,Germany,G,88
FC Barcelone,2022-2023,13,Iñaki Peña,,Spain,G,77
FC Barcelone,2022-2023,3,Gerard Piqué,,Spain,DC|DD|MDC,82
FC Barcelone,2022-2023,4,Ronald Araújo,,Uruguay,DC|DD|MDC,84
FC Barcelone,2022-2023,23,Jules Koundé,,France,DC|DD|MDC,85
FC Barcelone,2022-2023,15,Andreas Christensen,,Denmark,DC|MDC|DD,84
FC Barcelone,2022-2023,24,Eric García,,Spain,DC|DD|MDC,79
FC Barcelone,2022-2023,18,Jordi Alba,,Spain,DG|MG|AG,82
FC Barcelone,2022-2023,28,Alejandro Balde,,Spain,DG|MG|AG,78
FC Barcelone,2022-2023,20,Sergi Roberto,,Spain,MC|DD|MD|MDC,79
FC Barcelone,2022-2023,5,Sergio Busquets,,Spain,MDC|MC|DC,84
FC Barcelone,2022-2023,21,Frenkie de Jong,,Netherlands,MC|MDC|MOC,87
FC Barcelone,2022-2023,8,Pedri,,Spain,MC|MOC|MG,85
FC Barcelone,2022-2023,30,Gavi,,Spain,MC|MOC|MDC,80
FC Barcelone,2022-2023,19,Franck Kessié,,Ivory Coast,MC|MDC|MOC,83
FC Barcelone,2022-2023,9,Robert Lewandowski,,Poland,BU|MOC,91
FC Barcelone,2022-2023,22,Raphinha,,Brazil,AD|AG|MD|MOC,83
FC Barcelone,2022-2023,11,Ferran Torres,,Spain,AG|BU|MD|AD,81
FC Barcelone,2022-2023,10,Ansu Fati,,Spain,AG|AD|BU|MOC,79
FC Barcelone,2022-2023,7,Ousmane Dembélé,,France,AD|AG|MD|MG,84
FC Barcelone,2023-2024,1,Marc-André ter Stegen,,Germany,G,88
FC Barcelone,2023-2024,13,Iñaki Peña,,Spain,G,78
FC Barcelone,2023-2024,4,Ronald Araújo,,Uruguay,DC|DD|MDC,86
FC Barcelone,2023-2024,23,Jules Koundé,,France,DC|DD|MDC,85
FC Barcelone,2023-2024,15,Andreas Christensen,,Denmark,DC|MDC|DD,84
FC Barcelone,2023-2024,5,Íñigo Martínez,,Spain,DC|DG|MDC,82
FC Barcelone,2023-2024,33,Pau Cubarsí,,Spain,DC|DD,77
FC Barcelone,2023-2024,3,Alejandro Balde,,Spain,DG|MG|AG,81
FC Barcelone,2023-2024,2,João Cancelo,,Portugal,DD|DG|MD|MG,86
FC Barcelone,2023-2024,20,Sergi Roberto,,Spain,MC|DD|MD|MDC,78
FC Barcelone,2023-2024,22,İlkay Gündoğan,,Germany,MC|MOC|MDC,86
FC Barcelone,2023-2024,21,Frenkie de Jong,,Netherlands,MC|MDC|MOC,86
FC Barcelone,2023-2024,8,Pedri,,Spain,MC|MOC|MG,85
FC Barcelone,2023-2024,6,Gavi,,Spain,MC|MOC|MDC,82
FC Barcelone,2023-2024,16,Fermín López,,Spain,MC|MOC|MG,78
FC Barcelone,2023-2024,9,Robert Lewandowski,,Poland,BU|MOC,89
FC Barcelone,2023-2024,11,Raphinha,,Brazil,AD|AG|MD|MOC,84
FC Barcelone,2023-2024,27,Lamine Yamal,,Spain,AD|MD|AG,79
FC Barcelone,2023-2024,7,Ferran Torres,,Spain,AG|BU|MD|AD,80
FC Barcelone,2023-2024,14,João Félix,,Portugal,BU|MOC|AG|AD,83
FC Barcelone,2024-2025,25,Wojciech Szczęsny,,Poland,G,85
FC Barcelone,2024-2025,13,Iñaki Peña,,Spain,G,79
FC Barcelone,2024-2025,1,Marc-André ter Stegen,,Germany,G,88
FC Barcelone,2024-2025,4,Ronald Araújo,,Uruguay,DC|DD|MDC,85
FC Barcelone,2024-2025,23,Jules Koundé,,France,DC|DD|MDC,85
FC Barcelone,2024-2025,2,Pau Cubarsí,,Spain,DC|DD,81
FC Barcelone,2024-2025,5,Íñigo Martínez,,Spain,DC|DG|MDC,83
FC Barcelone,2024-2025,15,Andreas Christensen,,Denmark,DC|MDC|DD,83
FC Barcelone,2024-2025,3,Alejandro Balde,,Spain,DG|MG|AG,82
FC Barcelone,2024-2025,24,Gerard Martín,,Spain,DG|MG|DC,77
FC Barcelone,2024-2025,8,Pedri,,Spain,MC|MOC|MG,87
FC Barcelone,2024-2025,21,Frenkie de Jong,,Netherlands,MC|MDC|MOC,85
FC Barcelone,2024-2025,6,Gavi,,Spain,MC|MOC|MDC,82
FC Barcelone,2024-2025,17,Marc Casadó,,Spain,MDC|MC,78
FC Barcelone,2024-2025,16,Fermín López,,Spain,MC|MOC|MG,81
FC Barcelone,2024-2025,20,Dani Olmo,,Spain,MOC|MC|AG|MG,86
FC Barcelone,2024-2025,9,Robert Lewandowski,,Poland,BU|MOC,88
FC Barcelone,2024-2025,11,Raphinha,,Brazil,AD|AG|MD|MOC,87
FC Barcelone,2024-2025,19,Lamine Yamal,,Spain,AD|MD|AG,86
FC Barcelone,2024-2025,7,Ferran Torres,,Spain,AG|BU|MD|AD,81
FC Barcelone,2024-2025,18,Pau Víctor,,Spain,BU|MOC,75
FC Barcelone,2025-2026,1,Joan García,,Spain,G,85
FC Barcelone,2025-2026,25,Wojciech Szczęsny,,Poland,G,83
FC Barcelone,2025-2026,4,Ronald Araújo,,Uruguay,DC|DD|MDC,85
FC Barcelone,2025-2026,23,Jules Koundé,,France,DC|DD|MDC,85
FC Barcelone,2025-2026,2,Pau Cubarsí,,Spain,DC|DD,84
FC Barcelone,2025-2026,15,Andreas Christensen,,Denmark,DC|MDC|DD,82
FC Barcelone,2025-2026,24,Eric García,,Spain,DC|DD|MDC,80
FC Barcelone,2025-2026,3,Alejandro Balde,,Spain,DG|MG|AG,83
FC Barcelone,2025-2026,18,Gerard Martín,,Spain,DG|MG|DC,79
FC Barcelone,2025-2026,8,Pedri,,Spain,MC|MOC|MG,88
FC Barcelone,2025-2026,21,Frenkie de Jong,,Netherlands,MC|MDC|MOC,85
FC Barcelone,2025-2026,17,Marc Casadó,,Spain,MDC|MC,80
FC Barcelone,2025-2026,6,Gavi,,Spain,MC|MOC|MDC,82
FC Barcelone,2025-2026,16,Fermín López,,Spain,MC|MOC|MG,83
FC Barcelone,2025-2026,20,Dani Olmo,,Spain,MOC|MC|AG|MG,86
FC Barcelone,2025-2026,5,Marc Bernal,,Spain,MDC|MC,78
FC Barcelone,2025-2026,9,Robert Lewandowski,,Poland,BU|MOC,86
FC Barcelone,2025-2026,11,Raphinha,,Brazil,AD|AG|MD|MOC,88
FC Barcelone,2025-2026,10,Lamine Yamal,,Spain,AD|MD|AG,89
FC Barcelone,2025-2026,7,Ferran Torres,,Spain,AG|BU|MD|AD,82
FC Barcelone,2025-2026,14,Marcus Rashford,,England,BU|MG|AG|AD|MD,83
FC Barcelone,2025-2026,28,Roony Bardghji,,Sweden,AD|AG|MOC,76
