Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Atlético Madrid,2017-2018,19,Lucas Hernández,,France,DC|DG,79
Atlético Madrid,2017-2018,17,Luciano Vietto,,Argentina,BU|MOC|AG|MG,78
Atlético Madrid,2017-2018,4,Guilherme Siqueira,Guilherme,Brazil,DG|MG,75
Atlético Madrid,2018-2019,13,Jan Oblak,,Slovenia,G,91
Atlético Madrid,2018-2019,2,Diego Godín,,Uruguay,DC,90
Atlético Madrid,2018-2019,7,Antoine Griezmann,,France,BU|AD|AG,89
Atlético Madrid,2018-2019,3,Filipe Luís,,Brazil,DG|MDG|MG,85
Atlético Madrid,2018-2019,6,Jorge Resurrección,Koke,Spain,MD|MG|MC|MDC,85
Atlético Madrid,2018-2019,8,Saúl Ñíguez,Saúl,Spain,MC|MG|MD|MDC,85
Atlético Madrid,2018-2019,19,Diego Costa,,Spain,BU|MOC,84
Atlético Madrid,2018-2019,24,José María Giménez,,Uruguay,DC,84
Atlético Madrid,2018-2019,15,Stefan Savić,,Montenegro,DC,83
Atlético Madrid,2018-2019,11,Thomas Lemar,,France,MG|MC,83
Atlético Madrid,2018-2019,21,Lucas Hernández,,France,DG|DC,83
Atlético Madrid,2018-2019,14,Rodri,Rodri,Spain,MC|MDC,83
Atlético Madrid,2018-2019,1,Antonio Adán,Adán,Spain,G,82
Atlético Madrid,2018-2019,22,Álvaro Morata,,Spain,BU,82
Atlético Madrid,2018-2019,5,Thomas Partey,,Ghana,MDC|MC,82
Atlético Madrid,2018-2019,18,Gelson Martins,,Portugal,MD,82
Atlético Madrid,2018-2019,23,Vitolo,Vitolo,Spain,MG|MD|BU,81
Atlético Madrid,2018-2019,10,Ángel Correa,,Argentina,MD|BU,81
Atlético Madrid,2018-2019,20,Juanfran,Juanfran,Spain,DD|DC|MD,80
Atlético Madrid,2018-2019,9,Nikola Kalinić,,Croatia,BU,79
Atlético Madrid,2018-2019,4,Santiago Arias,,Colombia,DD|MD,79
Atlético Madrid,2019-2020,13,Jan Oblak,,Slovenia,G,91
Atlético Madrid,2019-2020,6,Jorge Resurrección,Koke,Spain,MC|MD|MG|MDC,86
Atlético Madrid,2019-2020,8,Saúl Ñíguez,Saúl,Spain,MG|MD|MC|MDC,85
Atlético Madrid,2019-2020,2,José María Giménez,,Uruguay,DC,85
Atlético Madrid,2019-2020,18,Felipe,,Brazil,DC,84
Atlético Madrid,2019-2020,5,Thomas Partey,,Ghana,MC|MDC,84
Atlético Madrid,2019-2020,9,Álvaro Morata,,Spain,BU,83
Atlético Madrid,2019-2020,15,Stefan Savić,,Montenegro,DC,83
Atlético Madrid,2019-2020,21,Yannick Carrasco,,Belgium,MG|AG|MDG,83
Atlético Madrid,2019-2020,16,Héctor Herrera,,Mexico,MC|MD|AG,82
Atlético Madrid,2019-2020,19,Diego Costa,,Spain,BU|MOC,82
Atlético Madrid,2019-2020,11,Thomas Lemar,,France,MG|MC,82
Atlético Madrid,2019-2020,10,Ángel Correa,,Argentina,MD|BU,82
Atlético Madrid,2019-2020,1,Antonio Adán,Adán,Spain,G,81
Atlético Madrid,2019-2020,23,Kieran Trippier,,England,DD|MDD|MD,81
Atlético Madrid,2019-2020,14,Marcos Llorente,,Spain,MDC|MD|BU|MC|MDD|DD,81
Atlético Madrid,2019-2020,22,Mario Hermoso,,Spain,DC|DG,81
Atlético Madrid,2019-2020,20,Vitolo,Vitolo,Spain,MG|MD|BU,80
Atlético Madrid,2019-2020,24,Šime Vrsaljko,,Croatia,DD|MD,80
Atlético Madrid,2019-2020,7,João Félix,,Portugal,BU|MG,80
Atlético Madrid,2019-2020,4,Santiago Arias,,Colombia,DD|MD,79
Atlético Madrid,2019-2020,12,Renan Lodi,Lodi,Brazil,DG|MG,79
Atlético Madrid,2019-2020,21,Nikola Kalinić,,Croatia,BU,78
Atlético Madrid,2020-2021,13,Jan Oblak,,Slovenia,G,91
Atlético Madrid,2020-2021,9,Luis Suárez,,Uruguay,BU|MG|AD,87
Atlético Madrid,2020-2021,6,Jorge Resurrección,Koke,Spain,MDC|MD|MG|MC,85
Atlético Madrid,2020-2021,2,José María Giménez,,Uruguay,DC,84
Atlético Madrid,2020-2021,14,Marcos Llorente,,Spain,MC|MD|BU|MDC|MDD|DD,84
Atlético Madrid,2020-2021,23,Kieran Trippier,,England,DD|MDD|MD,83
Atlético Madrid,2020-2021,15,Stefan Savić,,Montenegro,DC,83
Atlético Madrid,2020-2021,18,Felipe,,Brazil,DC,83
Atlético Madrid,2020-2021,21,Yannick Carrasco,,Belgium,MG|AG|MDG,83
Atlético Madrid,2020-2021,8,Saúl Ñíguez,Saúl,Spain,MC|MG|MD|MDC,83
Atlético Madrid,2020-2021,5,Thomas Partey,,Ghana,MC|MDC,83
Atlético Madrid,2020-2021,7,João Félix,,Portugal,BU|MG,83
Atlético Madrid,2020-2021,11,Thomas Lemar,,France,MG|MC,82
Atlético Madrid,2020-2021,10,Ángel Correa,,Argentina,MD|BU,82
Atlético Madrid,2020-2021,22,Mario Hermoso,,Spain,DG|DC,82
Atlético Madrid,2020-2021,16,Héctor Herrera,,Mexico,MC|MD|AG,81
Atlético Madrid,2020-2021,12,Renan Lodi,Lodi,Brazil,DG|MG,81
Atlético Madrid,2020-2021,19,Diego Costa,,Spain,BU|MOC,80
Atlético Madrid,2020-2021,24,Šime Vrsaljko,,Croatia,DD|MD,80
Atlético Madrid,2020-2021,4,Santiago Arias,,Colombia,DD|MD,80
Atlético Madrid,2020-2021,20,Vitolo,Vitolo,Spain,MG|MD|BU,79
Atlético Madrid,2020-2021,19,Moussa Dembélé,,France,BU,79
Atlético Madrid,2020-2021,3,Caio Henrique,,Brazil,DG|MG,76
Atlético Madrid,2020-2021,25,Nikola Kalinić,,Croatia,BU,75
Atlético Madrid,2020-2021,26,Nehuén Pérez,,Argentina,DC,74
Atlético Madrid,2020-2021,1,Ivo Grbić,,Croatia,G,71
Atlético Madrid,2021-2022,13,Jan Oblak,,Slovenia,G,89
Atlético Madrid,2021-2022,9,Luis Suárez,,Uruguay,BU|MG|AD,86
Atlético Madrid,2021-2022,6,Jorge Resurrección,Koke,Spain,MC|MD|MG|MDC,85
Atlético Madrid,2021-2022,8,Antoine Griezmann,,France,BU|AD|AG,85
Atlético Madrid,2021-2022,14,Marcos Llorente,,Spain,MDD|MD|BU|MDC|MC|DD,85
Atlético Madrid,2021-2022,15,Stefan Savić,,Montenegro,DC,84
Atlético Madrid,2021-2022,21,Yannick Carrasco,,Belgium,MDG|AG|MG,84
Atlético Madrid,2021-2022,2,José María Giménez,,Uruguay,DC,84
Atlético Madrid,2021-2022,5,Rodrigo De Paul,,Argentina,MC|MD|MOC|MDC,83
Atlético Madrid,2021-2022,18,Felipe,,Brazil,DC,83
Atlético Madrid,2021-2022,11,Thomas Lemar,,France,MC|MG,83
Atlético Madrid,2021-2022,10,Ángel Correa,,Argentina,BU|MD,83
Atlético Madrid,2021-2022,7,João Félix,,Portugal,BU|MG,83
Atlético Madrid,2021-2022,22,Mario Hermoso,,Spain,DC|DG,82
Atlético Madrid,2021-2022,23,Kieran Trippier,,England,MD|MDD|DD,84
Atlético Madrid,2021-2022,12,Renan Lodi,Lodi,Brazil,DG|MG,81
Atlético Madrid,2021-2022,16,Héctor Herrera,,Mexico,MC|MD|AG,81
Atlético Madrid,2021-2022,17,Daniel Wass,,Denmark,MC|DD,80
Atlético Madrid,2021-2022,24,Šime Vrsaljko,,Croatia,DD|MD,80
Atlético Madrid,2021-2022,1,Benjamin Lecomte,,France,G,79
Atlético Madrid,2021-2022,19,Matheus Cunha,,Brazil,BU|MOC|MG,79
Atlético Madrid,2021-2022,4,Geoffrey Kondogbia,,Central African Republic,MC|MDC|DC,79
Atlético Madrid,2021-2022,23,Reinildo,,Mozambique,DC|DG,77
Atlético Madrid,2021-2022,27,Giuliano Simeone,,Argentina,BU|MD,65
Atlético Madrid,2022-2023,13,Jan Oblak,,Slovenia,G,89
Atlético Madrid,2022-2023,8,Antoine Griezmann,,France,BU|AD|AG,86
Atlético Madrid,2022-2023,9,Memphis Depay,,Netherlands,BU|AG,85
Atlético Madrid,2022-2023,21,Yannick Carrasco,,Belgium,MDG|AG|MG,84
Atlético Madrid,2022-2023,5,Rodrigo De Paul,,Argentina,MC|MD|MOC|MDC,84
Atlético Madrid,2022-2023,15,Stefan Savić,,Montenegro,DC,84
Atlético Madrid,2022-2023,14,Marcos Llorente,,Spain,MD|BU|MDC|MC|MDD|DD,84
Atlético Madrid,2022-2023,6,Jorge Resurrección,Koke,Spain,MDC|MD|MG|MC,83
Atlético Madrid,2022-2023,11,Thomas Lemar,,France,MC|MG,83
Atlético Madrid,2022-2023,2,José María Giménez,,Uruguay,DC,83
Atlético Madrid,2022-2023,10,Ángel Correa,,Argentina,BU|MD,83
Atlético Madrid,2022-2023,7,João Félix,,Portugal,BU|MG,83
Atlético Madrid,2022-2023,19,Álvaro Morata,,Spain,BU,82
Atlético Madrid,2022-2023,22,Mario Hermoso,,Spain,DC|DG,81
Atlético Madrid,2022-2023,16,Nahuel Molina,,Argentina,MDD|DD,80
Atlético Madrid,2022-2023,4,Geoffrey Kondogbia,,Central African Republic,MC|MDC|DC,81
Atlético Madrid,2022-2023,20,Axel Witsel,,Belgium,DC|MDC|MC,79
Atlético Madrid,2022-2023,18,Felipe,,Brazil,DC,79
Atlético Madrid,2022-2023,9,Matheus Cunha,,Brazil,BU|MOC|MG,79
Atlético Madrid,2022-2023,12,Renan Lodi,Lodi,Brazil,DG|MG,79
Atlético Madrid,2022-2023,24,Daniel Wass,,Denmark,DD|MC,78
Atlético Madrid,2022-2023,17,Saúl Ñíguez,Saúl,Spain,MC|MG|MD|MDC,80
Atlético Madrid,2022-2023,23,Reinildo,,Mozambique,DG|DC,80
Atlético Madrid,2022-2023,3,Sergio Reguilón,,Spain,DG|MDG,79
Atlético Madrid,2022-2023,3,Santiago Arias,,Colombia,DD|MD,76
Atlético Madrid,2022-2023,12,Matt Doherty,,Republic of Ireland,MDD|DD,76
Atlético Madrid,2022-2023,1,Ivo Grbić,,Croatia,G,74
Atlético Madrid,2022-2023,24,Pablo Barrios,,Spain,MC|MDC|MD|MOC,67
Atlético Madrid,2023-2024,7,Antoine Griezmann,,France,BU|AD|AG,88
Atlético Madrid,2023-2024,13,Jan Oblak,,Slovenia,G,88
Atlético Madrid,2023-2024,6,Jorge Resurrección,Koke,Spain,MDC|MD|MG|MC,84
Atlético Madrid,2023-2024,19,Álvaro Morata,,Spain,BU,84
Atlético Madrid,2023-2024,14,Marcos Llorente,,Spain,MC|MD|BU|MDC|MDD|DD,84
Atlético Madrid,2023-2024,5,Rodrigo De Paul,,Argentina,MC|MD|MOC|MDC,84
Atlético Madrid,2023-2024,9,Memphis Depay,,Netherlands,BU|AG,83
Atlético Madrid,2023-2024,2,José María Giménez,,Uruguay,DC,83
Atlético Madrid,2023-2024,22,Mario Hermoso,,Spain,DC|DG,82
Atlético Madrid,2023-2024,16,Nahuel Molina,,Argentina,MDD|DD,82
Atlético Madrid,2023-2024,10,Ángel Correa,,Argentina,BU|MD,82
Atlético Madrid,2023-2024,15,Stefan Savić,,Montenegro,DC,81
Atlético Madrid,2023-2024,11,Thomas Lemar,,France,MC|MG,81
Atlético Madrid,2023-2024,23,Reinildo,,Mozambique,DG|DC,81
Atlético Madrid,2023-2024,20,Axel Witsel,,Belgium,DC|MDC|MC,80
Atlético Madrid,2023-2024,8,Saúl Ñíguez,Saúl,Spain,MC|MG|MD|MDC,80
Atlético Madrid,2023-2024,12,Samuel Lino,,Brazil,MDG|MG,79
Atlético Madrid,2023-2024,3,César Azpilicueta,Azpilicueta,Spain,DC|DD|MDD,79
Atlético Madrid,2023-2024,17,Rodrigo Riquelme,Riquelme,Spain,MG|MOC|MC,78
Atlético Madrid,2023-2024,4,Gabriel Paulista,,Brazil,DC,77
Atlético Madrid,2023-2024,18,Arthur Vermeeren,,Belgium,MDC|MC,76
Atlético Madrid,2023-2024,24,Pablo Barrios,,Spain,MC|MDC|MD|MOC,76
Atlético Madrid,2023-2024,1,Horațiu Moldovan,,Romania,G,72
Atlético Madrid,2023-2024,26,Vitolo,Vitolo,Spain,MG|MD|BU,70
Atlético Madrid,2024-2025,13,Jan Oblak,,Slovenia,G,88
Atlético Madrid,2024-2025,7,Antoine Griezmann,,France,BU|AD|AG,87
Atlético Madrid,2024-2025,19,Julián Álvarez,,Argentina,BU|AD,86
Atlético Madrid,2024-2025,5,Rodrigo De Paul,,Argentina,MC|MD|MOC|MDC,84
Atlético Madrid,2024-2025,2,José María Giménez,,Uruguay,DC,83
Atlético Madrid,2024-2025,14,Marcos Llorente,,Spain,DD|MD|BU|MDC|MC|MDD,83
Atlético Madrid,2024-2025,24,Robin Le Normand,,Spain,DC,83
Atlético Madrid,2024-2025,6,Jorge Resurrección,Koke,Spain,MC|MD|MG|MDC,82
Atlético Madrid,2024-2025,9,Alexander Sørloth,,Norway,BU|MD|AD,82
Atlético Madrid,2024-2025,21,Javi Galán,,Spain,DG,80
Atlético Madrid,2024-2025,10,Ángel Correa,,Argentina,BU|MD,81
Atlético Madrid,2024-2025,16,Nahuel Molina,,Argentina,DD|MDD,81
Atlético Madrid,2024-2025,4,Conor Gallagher,,England,MC|MOC|MDC,81
Atlético Madrid,2024-2025,23,Reinildo,,Mozambique,DG|DC,80
Atlético Madrid,2024-2025,12,Samuel Lino,,Brazil,MG|MDG,79
Atlético Madrid,2024-2025,8,Pablo Barrios,,Spain,MC|MDC|MD|MOC,79
Atlético Madrid,2024-2025,20,Axel Witsel,,Belgium,DC|MDC|MC,79
Atlético Madrid,2024-2025,3,César Azpilicueta,Azpilicueta,Spain,DC|DD|MDD,79
Atlético Madrid,2024-2025,1,Juan Musso,,Argentina,G,79
Atlético Madrid,2024-2025,15,Clément Lenglet,,France,DC,78
Atlético Madrid,2024-2025,22,Giuliano Simeone,,Argentina,MD|BU,78
Atlético Madrid,2024-2025,11,Thomas Lemar,,France,MC|MG,78
Atlético Madrid,2024-2025,17,Rodrigo Riquelme,Riquelme,Spain,MG|MOC|MC,78
Atlético Madrid,2025-2026,13,Jan Oblak,,Slovenia,G,88
Atlético Madrid,2025-2026,19,Julián Álvarez,,Argentina,BU|AD,86
Atlético Madrid,2025-2026,14,Marcos Llorente,,Spain,DD|MD|BU|MDC|MC|MDD,85
Atlético Madrid,2025-2026,7,Antoine Griezmann,,France,BU|AD|AG,84
Atlético Madrid,2025-2026,2,José María Giménez,,Uruguay,DC,83
Atlético Madrid,2025-2026,9,Alexander Sørloth,,Norway,BU|MD|AD,83
Atlético Madrid,2025-2026,22,Ademola Lookman,,Nigeria,MG|BU|MD|AD,83
Atlético Madrid,2025-2026,17,Dávid Hancko,,Slovakia,DC|DG,83
Atlético Madrid,2025-2026,8,Pablo Barrios,,Spain,MC|MDC|MD|MOC,83
Atlético Madrid,2025-2026,10,Álex Baena,,Spain,MG|BU,82
Atlético Madrid,2025-2026,20,Giuliano Simeone,,Argentina,MD|BU,82
Atlético Madrid,2025-2026,24,Robin Le Normand,,Spain,DC,81
Atlético Madrid,2025-2026,6,Jorge Resurrección,Koke,Spain,MC|MD|MG|MDC,81
Atlético Madrid,2025-2026,18,Marc Pubill,Pubill,Spain,DC|DD|MDD,80
Atlético Madrid,2025-2026,1,Juan Musso,,Argentina,G,80
Atlético Madrid,2025-2026,5,Johnny Cardoso,,United States,MDC,80
Atlético Madrid,2025-2026,3,Matteo Ruggeri,,Italy,DG,78
Atlético Madrid,2025-2026,23,Nico González,,Argentina,MG|AD|MD|AG,79
Atlético Madrid,2025-2026,11,Thiago Almada,,Argentina,MOC,78
Atlético Madrid,2025-2026,15,Clément Lenglet,,France,DC,77
Atlético Madrid,2025-2026,16,Nahuel Molina,,Argentina,DD|MDD,77
