Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
AC Milan,2019-2020,9,Krzysztof Piątek,,Poland,BU,79
AC Milan,2019-2020,20,Lucas Biglia,,Argentina,MDC|MC,79
AC Milan,2019-2020,22,Mateo Musacchio,,Argentina,DC,79
AC Milan,2019-2020,7,Samuel Castillejo Azuaga,Samu Castillejo,Spain,AD|MD,79
AC Milan,2019-2020,79,Franck Yannick Kessié,,Ivory Coast,MDC|MC,78
AC Milan,2019-2020,68,Ricardo Rodríguez,,Switzerland,DG|DC,78
AC Milan,2019-2020,93,Diego Laxalt,,Uruguay,MG|DG,77
AC Milan,2019-2020,39,Lucas Tolentino Coelho de Lima,Lucas Paquetá,Brazil,MC|MOC,77
AC Milan,2019-2020,19,Theo Hernández,,France,DG|MG,77
AC Milan,2019-2020,2,Davide Calabria,,Italy,DD|MC,76
AC Milan,2019-2020,17,Rafael Alexandre da Conceição Leão,Rafael Leão,Portugal,BU|AG|AD|MG|MOC,75
AC Milan,2019-2020,4,Ismaël Bennacer,,Algeria,MDC|MC,74
AC Milan,2019-2020,33,Rade Krunić,,Bosnia and Herzegovina,MDC|MC|MOC,74
AC Milan,2020-2021,99,Gianluigi Donnarumma,,Italy,G,86
AC Milan,2020-2021,11,Zlatan Ibrahimović,,Sweden,BU,84
AC Milan,2020-2021,13,Alessio Romagnoli,,Italy,DC,82
AC Milan,2020-2021,24,Simon Kjær,,Denmark,DC,82
AC Milan,2020-2021,19,Theo Hernández,,France,DG|MG,82
AC Milan,2020-2021,79,Franck Yannick Kessié,,Ivory Coast,MDC|MC,81
AC Milan,2020-2021,10,Hakan Çalhanoğlu,,Turkey,MOC|AG|MG|MC|MDC,81
AC Milan,2020-2021,42,José Manuel Reina Páez,Pepe Reina,Spain,G,80
AC Milan,2020-2021,39,Lucas Tolentino Coelho de Lima,Lucas Paquetá,Brazil,MC|MOC,80
AC Milan,2020-2021,12,Ante Rebić,,Croatia,AG|MG|MOC|BU,79
AC Milan,2020-2021,5,Giacomo Bonaventura,,Italy,MC|MOC|AG|MG,79
AC Milan,2020-2021,2,Davide Calabria,,Italy,DD|MC,78
AC Milan,2020-2021,4,Ismaël Bennacer,,Algeria,MDC|MC,78
AC Milan,2020-2021,9,Mario Mandžukić,,Croatia,BU|AG,78
AC Milan,2020-2021,23,Fikayo Tomori,,England,DC|DD,77
AC Milan,2020-2021,21,Lucas Biglia,,Argentina,MDC|MC,77
AC Milan,2020-2021,22,Mateo Musacchio,,Argentina,DC,77
AC Milan,2020-2021,7,Samuel Castillejo Azuaga,Samu Castillejo,Spain,AD|MD,77
AC Milan,2020-2021,8,Sandro Tonali,,Italy,MDC|MC,77
AC Milan,2020-2021,56,Alexis Saelemaekers,,Belgium,AD|MD|DD,76
AC Milan,2020-2021,20,José Diogo Dalot Teixeira,Diogo Dalot,Portugal,DD|MD|DG,76
AC Milan,2020-2021,17,Rafael Alexandre da Conceição Leão,Rafael Leão,Portugal,BU|AG|AD|MG|MOC,76
AC Milan,2020-2021,38,Ricardo Rodríguez,,Switzerland,DG|DC,76
AC Milan,2020-2021,33,Rade Krunić,,Bosnia and Herzegovina,MDC|MC|MOC,74
AC Milan,2021-2022,16,Mike Maignan,,France,G,85
AC Milan,2021-2022,79,Franck Yannick Kessié,,Ivory Coast,MDC|MC,84
AC Milan,2021-2022,19,Theo Hernández,,France,DG|MG,84
AC Milan,2021-2022,24,Simon Kjær,,Denmark,DC,83
AC Milan,2021-2022,23,Fikayo Tomori,,England,DC|DD,82
AC Milan,2021-2022,17,Rafael Alexandre da Conceição Leão,Rafael Leão,Portugal,BU|AG|AD|MG|MOC,82
AC Milan,2021-2022,8,Sandro Tonali,,Italy,MDC|MC,82
AC Milan,2021-2022,13,Alessio Romagnoli,,Italy,DC,81
AC Milan,2021-2022,12,Ante Rebić,,Croatia,AG|MG|MOC|BU,81
AC Milan,2021-2022,4,Ismaël Bennacer,,Algeria,MDC|MC,81
AC Milan,2021-2022,9,Olivier Giroud,,France,BU,81
AC Milan,2021-2022,25,Alessandro Florenzi,,Italy,DD|MD|DG|MC|AD,79
AC Milan,2021-2022,2,Davide Calabria,,Italy,DD|MC,79
AC Milan,2021-2022,10,Brahim Díaz,,Spain,MOC|AG|AD|MD|MG|BU,78
AC Milan,2021-2022,30,Junior Messias,,Brazil,AD|MD|MOC,78
AC Milan,2021-2022,56,Alexis Saelemaekers,,Belgium,AD|MD|DD,77
AC Milan,2021-2022,1,Ciprian Tătărușanu,,Romania,G,76
AC Milan,2021-2022,41,Tiémoué Bakayoko,,France,MDC|MC,76
AC Milan,2021-2022,20,Pierre Kalulu,,France,DC|DD,75
AC Milan,2021-2022,33,Rade Krunić,,Bosnia and Herzegovina,MDC|MC|MOC,75
AC Milan,2021-2022,7,Samuel Castillejo Azuaga,Samu Castillejo,Spain,AD|MD,75
AC Milan,2021-2022,5,Fodé Ballo-Touré,,Senegal,DG,72
AC Milan,2022-2023,16,Mike Maignan,,France,G,87
AC Milan,2022-2023,19,Theo Hernández,,France,DG|MG,85
AC Milan,2022-2023,23,Fikayo Tomori,,England,DC|DD,84
AC Milan,2022-2023,17,Rafael Alexandre da Conceição Leão,Rafael Leão,Portugal,BU|AG|AD|MG|MOC,84
AC Milan,2022-2023,8,Sandro Tonali,,Italy,MDC|MC,84
AC Milan,2022-2023,4,Ismaël Bennacer,,Algeria,MDC|MC,83
AC Milan,2022-2023,9,Olivier Giroud,,France,BU,83
AC Milan,2022-2023,24,Simon Kjær,,Denmark,DC,81
AC Milan,2022-2023,2,Davide Calabria,,Italy,DD|MC,80
AC Milan,2022-2023,11,Zlatan Ibrahimović,,Sweden,BU,80
AC Milan,2022-2023,12,Ante Rebić,,Croatia,AG|MG|MOC|BU,79
AC Milan,2022-2023,10,Brahim Díaz,,Spain,MOC|AG|AD|MD|MG|BU,79
AC Milan,2022-2023,20,Pierre Kalulu,,France,DC|DD,79
AC Milan,2022-2023,33,Rade Krunić,,Bosnia and Herzegovina,MDC|MC|MOC,79
AC Milan,2022-2023,25,Alessandro Florenzi,,Italy,DD|MD|DG|MC|AD,78
AC Milan,2022-2023,56,Alexis Saelemaekers,,Belgium,AD|MD|DD,78
AC Milan,2022-2023,30,Junior Messias,,Brazil,AD|MD|MOC,78
AC Milan,2022-2023,28,Malick Thiaw,,Germany,DC,77
AC Milan,2022-2023,90,Charles De Ketelaere,,Belgium,MOC|BU,76
AC Milan,2022-2023,32,Tommaso Pobega,,Italy,MC|MDC,76
AC Milan,2022-2023,1,Ciprian Tătărușanu,,Romania,G,75
AC Milan,2022-2023,27,Divock Origi,,Belgium,BU|AG,75
AC Milan,2022-2023,46,Matteo Gabbia,,Italy,DC,73
AC Milan,2022-2023,7,Yacine Adli,,France,MOC|MC,73
AC Milan,2022-2023,5,Fodé Ballo-Touré,,Senegal,DG,72
AC Milan,2023-2024,16,Mike Maignan,,France,G,87
AC Milan,2023-2024,10,Rafael Alexandre da Conceição Leão,Rafael Leão,Portugal,BU|AG|AD|MG|MOC,86
AC Milan,2023-2024,19,Theo Hernández,,France,DG|MG,85
AC Milan,2023-2024,23,Fikayo Tomori,,England,DC|DD,84
AC Milan,2023-2024,4,Ismaël Bennacer,,Algeria,MDC|MC,84
AC Milan,2023-2024,11,Christian Pulisic,,United States,AD|MD|MOC|BU,82
AC Milan,2023-2024,8,Ruben Loftus-Cheek,,England,MOC|MC|MD|MG,81
AC Milan,2023-2024,24,Simon Kjær,,Denmark,DC,81
AC Milan,2023-2024,2,Davide Calabria,,Italy,DD|MC,80
AC Milan,2023-2024,21,Samuel Chukwueze,,Nigeria,AD|MD|MG|AG,80
AC Milan,2023-2024,14,Tijjani Reijnders,,Netherlands,MDC|MC|MOC,80
AC Milan,2023-2024,15,Luka Jović,,Serbia,BU,78
AC Milan,2023-2024,20,Pierre Kalulu,,France,DC|DD,78
AC Milan,2023-2024,57,Marco Sportiello,,Italy,G,77
AC Milan,2023-2024,17,Noah Okafor,,Switzerland,BU|AG|MG|MOC,77
AC Milan,2023-2024,28,Malick Thiaw,,Germany,DC,76
AC Milan,2023-2024,7,Yacine Adli,,France,MOC|MC,76
AC Milan,2023-2024,42,Alessandro Florenzi,,Italy,DD|MD|DG|MC|AD,75
AC Milan,2023-2024,46,Matteo Gabbia,,Italy,DC,75
AC Milan,2023-2024,32,Tommaso Pobega,,Italy,MC|MDC,75
AC Milan,2023-2024,80,Yunus Musah,,United States,MC|MDC|MOC|MD,75
AC Milan,2024-2025,16,Mike Maignan,,France,G,86
AC Milan,2024-2025,11,Christian Pulisic,,United States,AD|MD|MOC|BU,84
AC Milan,2024-2025,10,Rafael Alexandre da Conceição Leão,Rafael Leão,Portugal,BU|AG|AD|MG|MOC,84
AC Milan,2024-2025,19,Théo Hernandez,,France,DG|MG,84
AC Milan,2024-2025,23,Fikayo Tomori,,England,DC|DD,82
AC Milan,2024-2025,14,Tijjani Reijnders,,Netherlands,MDC|MC|MOC,82
AC Milan,2024-2025,79,João Félix,,Portugal,MOC|AG|BU,80
AC Milan,2024-2025,29,Youssouf Fofana,,France,MDC|MC,80
AC Milan,2024-2025,32,Kyle Walker,,England,DD|DC,79
AC Milan,2024-2025,8,Ruben Loftus-Cheek,,England,MOC|MC|MD|MG,79
AC Milan,2024-2025,28,Malick Thiaw,,Germany,DC,78
AC Milan,2024-2025,9,Luka Jović,,Serbia,BU,77
AC Milan,2024-2025,21,Samuel Chukwueze,,Nigeria,AD|MD|MG|AG,77
AC Milan,2024-2025,7,Santiago Giménez,,Mexico,BU,77
AC Milan,2024-2025,90,Tammy Abraham,,England,BU,77
AC Milan,2024-2025,24,Alessandro Florenzi,,Italy,DD|MD|DG|MC|AD,76
AC Milan,2024-2025,22,Emerson Royal,,Brazil,DD|MD|DC,76
AC Milan,2024-2025,57,Marco Sportiello,,Italy,G,76
AC Milan,2024-2025,46,Matteo Gabbia,,Italy,DC,76
AC Milan,2024-2025,31,Strahinja Pavlović,,Serbia,DC,76
AC Milan,2024-2025,80,Yunus Musah,,United States,MC|MDC|MOC|MD,75
AC Milan,2024-2025,20,Álex Jiménez,,Spain,DD|DG|AD,72
AC Milan,2025-2026,14,Luka Modrić,,Croatia,MC|MOC|MDC,87
AC Milan,2025-2026,16,Mike Maignan,,France,G,86
AC Milan,2025-2026,11,Christian Pulisic,,United States,AD|MD|MOC|BU,84
AC Milan,2025-2026,10,Rafael Alexandre da Conceição Leão,Rafael Leão,Portugal,BU|AG|AD|MG|MOC,84
AC Milan,2025-2026,12,Adrien Rabiot,,France,MC|MDC,82
AC Milan,2025-2026,23,Fikayo Tomori,,England,DC|DD,82
AC Milan,2025-2026,18,Christopher Nkunku,,France,MOC|AG|AD|BU,80
AC Milan,2025-2026,19,Youssouf Fofana,,France,MDC|MC,80
AC Milan,2025-2026,2,Pervis Estupiñán,,Ecuador,DG|MG,79
AC Milan,2025-2026,8,Ruben Loftus-Cheek,,England,MOC|MC|MD|MG,78
AC Milan,2025-2026,56,Alexis Saelemaekers,,Belgium,AD|MD|DD,77
AC Milan,2025-2026,46,Matteo Gabbia,,Italy,DC,77
AC Milan,2025-2026,4,Samuele Ricci,,Italy,MDC|MC,77
AC Milan,2025-2026,30,Ardon Jashari,,Switzerland,MC|MDC,76
AC Milan,2025-2026,5,Koni De Winter,,Belgium,DC|MD,76
AC Milan,2025-2026,7,Santiago Giménez,,Mexico,BU,76
AC Milan,2025-2026,31,Strahinja Pavlović,,Serbia,DC,76
AC Milan,2025-2026,1,Pietro Terracciano,,Italy,G,74
AC Milan,2025-2026,33,Davide Bartesaghi,,Italy,DG,68
AC Milan,2025-2026,24,Zachary Athekame,,Switzerland,DD,68
AC Milan,2025-2026,27,David Odogu,,Germany,DC,66
AC Milan,2025-2026,96,Lorenzo Torriani,,Italy,G,65
