Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Manchester United,2025-2026,15,Benjamin Sesko,,Slovenia,BU|MOC|AG,79
Manchester United,2025-2026,10,Bryan Mbeumo,,Cameroon,MD|AD|AG|BU,83
Manchester United,2025-2026,50,Matheus Cunha,,Brazil,BU|MOC|AG|AD,82
Manchester United,2025-2026,21,Alejandro Garnacho,,Argentina,MG|AG|AD|MD,79
Manchester United,2025-2026,25,Manuel Ugarte,,Uruguay,MDC|MC|DC,79
Manchester United,2025-2026,4,Leny Yoro,,France,DC,76
Manchester United,2025-2026,44,Kobbie Mainoo,,England,MC|MDC|MOC,78
Manchester United,2025-2026,2,Noussair Mazraoui,,Morocco,DD|MD|DG|DC,78
Manchester United,2025-2026,27,Diogo Dalot,,Portugal,DD|MD|DG,79
Manchester United,2025-2026,7,Mason Mount,,England,MOC|MC|MG|MD,76
